YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),Glo Mod (Wh/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (Wh/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod (Wh/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,TotCC (10ths),TotCC Flg,OpqCC (10ths),OpqCC Flg,Dry Bulb (C),Dry Bulb Flg,Dew Pnt (C),Dew Pnt Flg,Rel Hum (%),Rel Hum Flg,Baro Press (mbar),Baro Press Flg,Wind Speed (m/s),Wind Speed Flg,Wind Dir (deg),Wind Dir Flg,Hor Vis (m),Hor Vis Flg,Ceil Hgt (m),Ceil Hgt Flg,Liq Precip Depth (mm),Liq Precip Depth Flg,Liq Precip Quantity (hours),Liq Precip Quantity Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
2005-01-01,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,6,61,6,61,9.4,1,4.4,1,71,54,1022,1,0.0,1,0,54,16000,1,22000,1,0,1,6,99,1.4,3,0.088,1
2005-01-01,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,61,0,61,9.4,5,5.0,5,74,54,1021,5,5.1,5,240,5,14484,5,22000,5,0,5,1,99,1.3,3,0.088,1
2005-01-01,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,61,0,61,8.3,5,4.4,5,76,54,1021,5,0.0,5,0,54,12875,5,22000,5,0,5,1,99,1.3,3,0.088,1
2005-01-01,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,61,0,61,7.2,5,4.4,5,82,54,1021,5,4.1,5,230,5,11265,5,22000,5,0,5,1,99,1.2,3,0.088,1
2005-01-01,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,61,0,61,7.2,5,4.4,5,82,54,1021,5,6.7,5,230,5,11265,5,22000,5,0,5,1,99,1.1,3,0.088,1
2005-01-01,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,6,61,5,61,7.2,5,4.4,5,82,54,1021,5,5.1,5,240,5,11265,5,22000,5,0,5,1,99,1.0,3,0.088,1
2005-01-01,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,9,61,8,61,6.1,1,3.9,1,86,54,1022,1,3.6,1,220,1,11000,1,7620,5,0,1,6,99,0.9,3,0.088,1
2005-01-01,8:00,87.3,123.5,42,884,9,9,2,45,21,2,7,9,2,-9900,99,-9900,99,-9900,99,8,61,8,61,7.2,5,5.0,5,86,54,1023,51,3.6,5,210,5,8047,5,7620,5,0,5,1,99,0.9,3,0.088,1
2005-01-01,9:00,80.2,132.1,240,1415,100,9,2,148,21,2,75,9,2,-9900,99,-9900,99,-9900,99,3,61,3,61,9.4,5,5.6,5,77,54,1024,51,3.6,5,220,5,9656,5,7620,5,0,5,1,99,0.9,3,0.088,1
2005-01-01,10:00,72.7,144.0,421,1415,279,9,2,571,21,2,109,9,2,-9900,99,-9900,99,-9900,99,5,1,5,56,12.2,5,6.1,5,66,54,1024,5,5.1,5,250,5,11265,5,22000,5,0,5,1,99,0.9,3,0.088,1
2005-01-01,11:00,67.1,157.4,550,1415,366,9,2,719,21,2,87,9,2,-9900,99,-9900,99,-9900,99,4,61,4,61,14.4,5,6.1,5,57,54,1025,5,4.6,5,250,5,16093,5,7620,5,0,5,1,99,0.9,3,0.088,1
2005-01-01,12:00,64.2,172.2,617,1415,420,9,2,747,21,2,95,9,2,-9900,99,-9900,99,-9900,99,4,61,4,61,16.1,5,5.6,5,50,54,1024,5,7.2,5,340,5,16093,5,7620,5,0,5,1,99,0.9,3,0.088,1
2005-01-01,13:00,64.1,187.5,617,1415,419,9,2,737,21,2,98,9,2,-9900,99,-9900,99,-9900,99,3,61,3,61,15.6,1,4.4,1,47,54,1025,1,6.7,1,350,1,16000,1,22000,1,0,1,6,99,0.9,3,0.088,1
2005-01-01,14:00,67.0,202.3,552,1415,392,9,2,774,21,2,91,9,2,-9900,99,-9900,99,-9900,99,5,1,5,56,13.9,5,2.8,5,47,54,1025,5,7.2,5,360,5,16093,5,22000,5,0,5,1,99,0.9,3,0.088,1
2005-01-01,15:00,72.5,215.8,424,1415,281,9,2,698,21,2,72,9,2,-9900,99,-9900,99,-9900,99,5,1,5,56,13.9,5,1.7,5,44,54,1026,5,7.2,5,330,5,16093,5,22000,5,0,5,1,99,1.0,3,0.088,1
2005-01-01,16:00,80.1,227.7,244,1415,144,9,2,522,21,2,54,9,2,-9900,99,-9900,99,-9900,99,2,1,2,56,12.8,5,0.0,5,41,54,1027,5,6.7,5,350,5,16093,5,22000,5,0,5,1,99,1.1,3,0.088,1
2005-01-01,17:00,87.2,236.4,44,908,7,9,2,121,21,2,1,9,2,-9900,99,-9900,99,-9900,99,3,1,3,56,11.1,5,-2.2,5,39,54,1029,5,6.2,5,350,5,16093,5,22000,5,0,5,1,99,1.0,3,0.088,1
2005-01-01,18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,2,1,2,56,9.4,5,-3.3,5,39,54,1030,5,6.7,5,350,5,16093,5,22000,5,0,5,1,99,1.0,3,0.088,1
