 Hanford
   36.31 -119.63   73 -8 version 1
 2016 211  7 29  0  0  0.000  54.02   517.9 0   689.5 0   128.0 0    60.2 0    43.7 0     1.729     1.453     0.442     0.224
 2016 211  7 29  0  1  0.017  54.22   511.3 0   683.7 0   127.6 0    59.3 0    43.7 0     1.853     2.179     0.221     0.284
 2016 211  7 29  0  2  0.033  54.42   503.8 0   673.6 0   129.0 0    58.0 0    43.7 0     3.952     6.174     0.442     0.475
 2016 211  7 29  0  3  0.050  54.62   496.5 0   664.6 0   128.5 0    57.0 0    43.6 0     0.247     1.211     0.221     0.206
 2016 211  7 29  0  4  0.067  54.82   499.8 0   673.0 0   128.5 0    56.5 0    43.6 0     1.112     2.179     0.221     0.190
 2016 211  7 29  0  5  0.083  55.02   498.6 0   673.0 0   128.9 0    55.7 0    43.6 0     0.988     0.726     0.221     0.224
 2016 211  7 29  0  6  0.100  55.23   493.6 0   669.7 0   127.5 0    55.1 0    43.6 0     1.853     2.179     0.332     0.240
 2016 211  7 29  0  7  0.117  55.43   487.1 0   663.7 0   126.8 0    54.1 0    43.6 0     1.976     1.937     0.332     0.287
 2016 211  7 29  0  8  0.133  55.63   479.5 0   654.7 0   126.5 0    53.0 0    43.6 0     2.347     2.906     0.000     0.363
 2016 211  7 29  0  9  0.150  55.83   476.9 0   656.5 0   126.0 0    52.3 0    43.6 0     0.865     1.211     0.221     0.196
 2016 211  7 29  0 10  0.167  56.03   475.8 0   658.9 0   125.4 0    51.7 0    43.5 0     0.988     2.906     0.111     0.134
 2016 211  7 29  0 11  0.183  56.23   473.3 0   657.9 0   124.9 0    51.0 0    43.5 0     1.235     1.453     0.221     0.242
 2016 211  7 29  0 12  0.200  56.43   467.5 0   649.8 0   124.9 0    50.1 0    43.5 0     1.729     2.906     0.442     0.266
 2016 211  7 29  0 13  0.217  56.64   463.5 0   648.6 0   124.1 0    49.4 0    43.5 0     1.359     0.726     0.221     0.215
 2016 211  7 29  0 14  0.233  56.84   462.0 0   651.5 0   123.9 0    48.8 0    43.5 0     0.371     1.574     0.221     0.160
 2016 211  7 29  0 15  0.250  57.04   460.5 0   653.3 0   123.2 0    48.2 0    43.5 0     1.359     1.574     0.332     0.235
 2016 211  7 29  0 16  0.267  57.24   457.0 0   651.0 0   122.8 0    47.6 0    43.5 0     0.618     0.969     0.111     0.152
 2016 211  7 29  0 17  0.283  57.44   456.0 0   653.1 0   122.5 0    47.0 0    43.5 0     0.494     0.726     0.111     0.184
 2016 211  7 29  0 18  0.300  57.64   451.5 0   648.6 0   122.4 0    46.3 0    43.5 0     3.088     5.206     0.332     0.297
 2016 211  7 29  0 19  0.317  57.84   446.3 0   644.9 0   121.7 0    45.5 0    43.4 0     1.359     1.211     0.442     0.184
 2016 211  7 29  0 20  0.333  58.04   441.3 0   640.7 0   121.2 0    44.8 0    43.4 0     1.235     1.453     0.221     0.202
 2016 211  7 29  0 21  0.350  58.25   439.0 0   641.8 0   120.6 0    44.2 0    43.4 0     1.853     1.816     0.221     0.221
 2016 211  7 29  0 22  0.367  58.45   434.9 0   638.9 0   119.6 0    43.5 0    43.4 0     0.247     1.453     0.221     0.148
 2016 211  7 29  0 23  0.383  58.65   434.2 0   642.6 0   119.2 0    43.0 0    43.4 0     0.247     1.574     0.221     0.149
 2016 211  7 29  0 24  0.400  58.85   432.1 0   643.4 0   118.5 0    42.4 0    43.4 0     1.112     1.090     0.111     0.185
 2016 211  7 29  0 25  0.417  59.05   426.9 0   637.1 0   118.5 0    41.7 0    43.4 0     1.359     2.058     0.332     0.184
 2016 211  7 29  0 26  0.433  59.25   424.1 0   637.1 0   118.2 0    41.2 0    43.4 0     1.235     0.969     0.221     0.166
 2016 211  7 29  0 27  0.450  59.45   421.9 0   637.3 0   117.5 0    40.7 0    43.4 0     0.371     1.574     0.332     0.145
 2016 211  7 29  0 28  0.467  59.65   416.8 0   629.2 0   118.1 0    40.0 0    43.4 0     3.335     8.717     1.217     0.313
 2016 211  7 29  0 29  0.483  59.86   413.4 0   625.2 0   119.1 0    39.4 0    43.4 0     1.112     5.448     0.885     0.101
 2016 211  7 29  0 30  0.500  60.06   414.4 0   636.0 0   116.7 0    39.1 0    43.4 0     0.865     0.605     0.774     0.112
 2016 211  7 29  0 31  0.517  60.26   412.7 0   638.6 0   115.2 0    38.7 0    43.4 0     0.741     0.726     0.332     0.149
 2016 211  7 29  0 32  0.533  60.46   409.2 0   637.1 0   114.3 0    38.2 0    43.4 0     1.359     1.211     0.332     0.166
 2016 211  7 29  0 33  0.550  60.66   402.6 0   629.4 0   114.0 0    37.6 0    43.4 0     1.729     2.179     0.111     0.181
 2016 211  7 29  0 34  0.567  60.86   398.8 0   626.7 0   113.3 0    37.1 0    43.4 0     0.988     0.484     0.332     0.175
 2016 211  7 29  0 35  0.583  61.06   395.5 0   625.7 0   112.4 0    36.5 0    43.4 0     1.359     0.847     0.221     0.170
 2016 211  7 29  0 36  0.600  61.26   392.9 0   627.4 0   111.6 0    36.0 0    43.4 0     0.371     2.179     0.332     0.126
 2016 211  7 29  0 37  0.617  61.46   390.4 0   629.6 0   110.4 0    35.6 0    43.4 0     1.482     1.211     0.221     0.154
 2016 211  7 29  0 38  0.633  61.67   384.9 0   624.0 0   109.5 0    35.0 0    43.4 0     1.853     2.179     0.221     0.187
 2016 211  7 29  0 39  0.650  61.87   382.2 0   623.5 0   108.7 0    34.6 0    43.4 0     0.494     1.090     0.332     0.132
