YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),Glo Mod (Wh/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (Wh/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod (Wh/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,TotCC (10ths),TotCC Flg,OpqCC (10ths),OpqCC Flg,Dry Bulb (C),Dry Bulb Flg,Dew Pnt (C),Dew Pnt Flg,Rel Hum (%),Rel Hum Flg,Baro Press (mbar),Baro Press Flg,Wind Speed (m/s),Wind Speed Flg,Wind Dir (deg),Wind Dir Flg,Hor Vis (m),Hor Vis Flg,Ceil Hgt (m),Ceil Hgt Flg,Liq Precip Depth (mm),Liq Precip Depth Flg,Liq Precip Quantity (hours),Liq Precip Quantity Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
2007-01-01,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1,10,56,6.7,5,1.1,5,67,54,1020,5,4.1,5,160,5,16093,5,1219,5,0,5,1,99,2.6,3,0.088,1
2007-01-01,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1,10,56,7.2,5,2.2,5,70,54,1019,5,4.6,5,150,5,16093,5,1097,5,0,5,1,99,2.8,51,0.088,1
2007-01-01,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,5,52,5,52,7.8,5,4.4,5,79,54,1018,51,5.7,5,160,5,16093,5,1158,5,0,5,1,99,3.0,51,0.088,1
2007-01-01,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,8,52,7,52,7.8,5,5.6,5,86,54,1017,51,6.2,5,150,5,14484,5,1219,5,1,5,1,99,3.1,3,0.088,1
2007-01-01,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,6,52,6,52,8.3,5,6.7,5,90,54,1016,51,6.2,5,140,5,9656,5,1219,5,1,5,1,99,3.2,51,0.088,1
2007-01-01,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,5,52,5,52,8.9,5,7.8,5,93,54,1015,51,6.7,5,140,5,3219,5,366,5,2,5,1,99,3.3,51,0.088,1
2007-01-01,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,6,52,6,52,9.4,5,8.3,5,93,54,1014,51,7.2,5,130,5,4023,5,152,5,1,5,1,99,3.5,3,0.088,1
2007-01-01,8:00,87.0,124.0,52,979,3,9,2,0,21,2,3,9,2,-9900,99,-9900,99,-9900,99,7,52,6,52,10.6,5,9.4,5,92,54,1013,51,7.2,5,150,5,2816,5,152,5,1,5,1,99,3.5,51,0.088,1
2007-01-01,9:00,79.7,133.0,254,1415,28,9,2,0,21,2,28,9,2,-9900,99,-9900,99,-9900,99,8,52,7,52,11.1,5,10.6,5,97,54,1012,51,7.7,5,160,5,2816,5,122,5,5,5,1,99,3.6,51,0.088,1
2007-01-01,10:00,72.3,145.0,431,1415,58,9,2,0,21,2,58,9,2,-9900,99,-9900,99,-9900,99,7,52,6,52,11.7,5,10.6,5,93,54,1011,51,8.8,5,170,5,3219,5,122,5,5,5,1,99,3.7,3,0.088,1
2007-01-01,11:00,66.9,158.6,555,1415,64,9,2,0,21,2,64,9,2,-9900,99,-9900,99,-9900,99,7,52,7,52,12.2,5,11.1,5,93,54,1010,51,9.8,5,180,5,3219,5,244,5,2,5,1,99,3.7,51,0.088,1
2007-01-01,12:00,64.2,173.4,617,1415,73,9,2,0,21,2,73,9,2,-9900,99,-9900,99,-9900,99,5,52,5,52,12.2,5,11.7,5,97,54,1009,51,7.2,5,230,5,1609,5,152,5,8,5,1,99,3.7,51,0.088,1
2007-01-01,13:00,64.4,188.7,612,1415,72,9,2,0,21,2,72,9,2,-9900,99,-9900,99,-9900,99,5,52,5,52,12.2,5,11.7,5,97,54,1008,51,5.7,5,210,5,3219,5,152,5,3,5,1,99,3.6,3,0.088,1
2007-01-01,14:00,67.5,203.4,542,1415,63,9,2,0,21,2,63,9,2,-9900,99,-9900,99,-9900,99,5,52,5,52,12.8,5,12.2,5,96,54,1007,51,7.2,5,200,5,2414,5,91,5,2,5,1,99,3.5,51,0.088,1
2007-01-01,15:00,73.1,216.7,410,1415,48,9,2,0,21,2,48,9,2,-9900,99,-9900,99,-9900,99,5,52,5,52,12.2,5,11.7,5,97,54,1006,51,5.7,5,220,5,4023,5,91,5,1,5,1,99,3.4,51,0.088,1
2007-01-01,16:00,80.8,228.5,227,1415,24,9,2,0,21,2,24,9,2,-9900,99,-9900,99,-9900,99,5,52,5,52,12.2,5,11.7,5,97,54,1005,51,5.1,5,180,5,2414,5,91,5,2,5,1,99,3.2,3,0.088,1
2007-01-01,17:00,87.6,236.7,34,790,2,9,2,0,21,2,2,9,2,-9900,99,-9900,99,-9900,99,5,52,5,52,12.2,5,11.7,5,97,54,1004,51,6.2,5,180,5,2414,5,30,5,2,5,1,99,3.1,51,0.088,1
2007-01-01,18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,5,52,5,52,12.2,5,11.7,5,97,54,1003,51,6.7,5,250,5,2414,5,91,5,0,5,1,99,3.0,51,0.088,1
2007-01-01,19:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,5,52,5,52,12.2,5,11.7,5,97,54,1002,51,3.1,5,240,5,2414,5,91,5,0,5,1,99,2.8,3,0.088,1
2007-01-01,20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,6,52,6,52,11.7,5,11.1,5,96,54,1001,51,3.1,5,220,5,3219,5,1524,5,0,5,1,99,2.7,51,0.088,1
2007-01-01,21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1,10,56,12.2,5,11.1,5,93,54,1000,5,5.7,5,330,5,16093,5,213,5,0,5,1,99,2.5,51,0.088,1
2007-01-01,22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,9,1,7,56,11.1,5,8.3,5,83,54,1001,5,6.2,5,300,5,16093,5,2134,5,0,5,1,99,2.3,3,0.088,1
2007-01-01,23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,9,1,8,56,10.6,5,7.2,5,79,54,1002,5,5.7,5,300,5,16093,5,2438,5,0,5,1,99,2.1,51,0.088,1
2007-01-01,24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,9,1,7,56,10.6,5,7.2,5,79,54,1002,5,4.6,5,290,5,16093,5,2286,5,35,5,24,99,1.8,51,0.088,1
2007-01-02,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1,10,56,10.0,5,6.7,5,80,54,1003,5,6.7,5,300,5,16093,5,701,5,0,5,1,99,1.6,3,0.088,1
