YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),Glo Mod (Wh/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (Wh/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod (Wh/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,TotCC (10ths),TotCC Flg,OpqCC (10ths),OpqCC Flg,Dry Bulb (C),Dry Bulb Flg,Dew Pnt (C),Dew Pnt Flg,Rel Hum (%),Rel Hum Flg,Baro Press (mbar),Baro Press Flg,Wind Speed (m/s),Wind Speed Flg,Wind Dir (deg),Wind Dir Flg,Hor Vis (m),Hor Vis Flg,Ceil Hgt (m),Ceil Hgt Flg,Liq Precip Depth (mm),Liq Precip Depth Flg,Liq Precip Quantity (hours),Liq Precip Quantity Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
2003-01-01,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,3,61,3,61,5.6,5,4.4,5,92,54,1013,54,2.6,5,250,5,9600,5,22000,5,-9900,99,-9900,99,2.5,3,0.088,1
2003-01-01,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,9,61,8,61,6.1,5,3.9,5,86,54,1012,51,4.1,5,250,5,9600,5,22000,5,-9900,99,-9900,99,2.5,3,0.088,1
2003-01-01,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,5,61,7.2,5,3.9,5,80,54,1012,51,3.6,5,270,5,11200,5,22000,5,-9900,99,-9900,99,2.6,3,0.088,1
2003-01-01,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,51,7,51,7.2,5,3.9,5,80,54,1011,51,3.1,5,280,5,11200,5,3353,5,-9900,99,-9900,99,2.6,3,0.088,1
2003-01-01,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,10,61,6.1,5,3.9,5,86,54,1011,51,2.6,5,240,5,11200,5,2743,5,-9900,99,-9900,99,2.7,3,0.088,1
2003-01-01,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,10,61,5.6,5,4.4,5,92,54,1010,51,2.1,5,200,5,9600,5,2743,5,0,1,1,99,2.7,3,0.088,1
2003-01-01,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,10,61,5.6,5,4.4,5,92,54,1010,51,0.0,5,0,54,8000,5,2134,5,0,1,1,99,2.8,3,0.088,1
2003-01-01,8:00,87.0,124.0,52,979,4,9,2,0,21,2,4,9,2,-9900,99,-9900,99,-9900,99,10,61,9,61,5.6,5,5.0,5,96,54,1009,51,0.0,5,0,54,4000,5,1829,5,0,1,1,99,2.8,3,0.088,1
2003-01-01,9:00,79.7,133.0,254,1415,44,9,2,0,21,2,44,9,2,-9900,99,-9900,99,-9900,99,10,61,9,61,6.7,5,6.1,5,96,54,1009,51,0.0,5,0,54,3200,5,1067,5,0,1,1,99,2.8,3,0.088,1
2003-01-01,10:00,72.3,145.0,431,1415,92,9,2,0,21,2,92,9,2,-9900,99,-9900,99,-9900,99,10,61,10,61,7.2,5,6.1,5,93,54,1008,51,3.6,5,10,5,4800,5,1006,5,0,1,1,99,2.9,3,0.088,1
