YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),Glo Mod (Wh/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (Wh/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod (Wh/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,TotCC (10ths),TotCC Flg,OpqCC (10ths),OpqCC Flg,Dry Bulb (C),Dry Bulb Flg,Dew Pnt (C),Dew Pnt Flg,Rel Hum (%),Rel Hum Flg,Baro Press (mbar),Baro Press Flg,Wind Speed (m/s),Wind Speed Flg,Wind Dir (deg),Wind Dir Flg,Hor Vis (m),Hor Vis Flg,Ceil Hgt (m),Ceil Hgt Flg,Liq Precip Depth (mm),Liq Precip Depth Flg,Liq Precip Quantity (hours),Liq Precip Quantity Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
1993-01-01,1:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,8,5,8,0,11.1,5,5.6,5,69,54,1010,61,5.2,5,330,5,16000,5,1067,5,2,1,6,99,2.1,1,0.147,1
1993-01-01,2:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,5,10,0,10.0,5,5.0,5,71,54,1010,61,5.2,5,330,5,16000,5,3962,5,-9900,99,-9900,99,2.0,1,0.147,1
1993-01-01,3:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,8,5,8,0,8.3,5,2.2,5,65,54,1010,61,7.7,5,330,5,16000,5,1067,5,-9900,99,-9900,99,2.0,1,0.147,1
1993-01-01,4:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,5,0,0,7.2,5,0.0,5,60,54,1010,61,7.7,5,320,5,16000,5,22000,5,-9900,99,-9900,99,2.0,1,0.147,1
1993-01-01,5:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,5,0,0,6.1,5,0.0,5,65,54,1010,61,7.7,5,320,5,16000,5,22000,5,-9900,99,-9900,99,1.9,1,0.147,1
1993-01-01,6:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,5,4,0,6.1,5,-1.1,5,59,54,1010,61,7.7,5,330,5,16000,5,22000,5,-9900,99,-9900,99,1.9,1,0.147,1
1993-01-01,7:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,8,5,5,0,5.6,5,-2.8,5,53,54,1010,61,7.7,5,320,5,16000,5,1219,5,2,1,6,99,1.8,1,0.147,1
1993-01-01,8:00,87.0,123.9,52,979,10,10,1,0,16,1,10,10,1,-9900,99,-9900,99,-9900,99,10,5,9,0,5.0,5,-3.3,5,53,54,1010,61,7.7,5,310,5,24000,5,1219,5,-9900,99,-9900,99,1.8,1,0.098,1
1993-01-01,9:00,79.7,133.0,253,1415,104,10,1,23,16,1,100,10,1,-9900,99,-9900,99,-9900,99,10,5,9,0,5.0,5,-3.9,5,51,54,1010,61,6.2,5,320,5,24000,5,2134,5,-9900,99,-9900,99,1.7,1,0.098,1
1993-01-01,10:00,72.3,144.9,431,1415,142,10,1,124,16,1,105,10,1,-9900,99,-9900,99,-9900,99,7,5,6,0,4.4,5,-4.4,5,51,54,1010,61,6.2,5,300,5,24000,5,2134,5,-9900,99,-9900,99,1.7,1,0.098,1
