YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),Glo Mod (Wh/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (Wh/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod (Wh/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,TotCC (10ths),TotCC Flg,OpqCC (10ths),OpqCC Flg,Dry Bulb (C),Dry Bulb Flg,Dew Pnt (C),Dew Pnt Flg,Rel Hum (%),Rel Hum Flg,Baro Press (mbar),Baro Press Flg,Wind Speed (m/s),Wind Speed Flg,Wind Dir (deg),Wind Dir Flg,Hor Vis (m),Hor Vis Flg,Ceil Hgt (m),Ceil Hgt Flg,Liq Precip Depth (mm),Liq Precip Depth Flg,Liq Precip Quantity (hours),Liq Precip Quantity Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
1997-01-01,1:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1,0,56,-10.0,1,-18.0,1,48,54,1027,54,6.2,5,340,5,16000,5,22000,5,0,1,6,99,0.7,1,0.088,1
1997-01-01,2:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1,0,56,-10.0,1,-18.0,1,48,54,1027,54,5.2,5,360,5,16000,5,22000,5,-9900,99,-9900,99,0.6,1,0.088,1
1997-01-01,3:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1,0,56,-10.0,1,-18.0,1,48,54,1027,54,5.2,5,360,5,16000,5,22000,5,-9900,99,-9900,99,0.6,1,0.088,1
1997-01-01,4:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1,0,56,-11.0,1,-18.0,1,53,54,1027,54,4.1,5,20,5,16000,5,22000,5,-9900,99,-9900,99,0.6,1,0.088,1
1997-01-01,5:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1,0,56,-11.0,1,-17.0,1,58,54,1027,54,2.6,5,350,5,16000,5,22000,5,-9900,99,-9900,99,0.6,1,0.088,1
1997-01-01,6:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,51,0,51,-11.1,51,-16.6,51,60,54,1028,51,3.1,5,350,5,16000,5,22000,5,-9900,99,-9900,99,0.6,1,0.088,1
1997-01-01,7:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1,0,56,-11.0,1,-16.0,1,63,54,1028,54,2.6,5,360,5,16000,5,22000,5,0,1,6,99,0.5,1,0.088,1
1997-01-01,8:00,87.0,123.9,52,979,15,11,1,37,16,1,13,11,1,-9900,99,-9900,99,-9900,99,5,1,2,56,-10.0,1,-15.0,1,64,54,1028,54,3.6,5,10,5,16000,5,22000,5,-9900,99,-9900,99,0.6,1,0.102,1
1997-01-01,9:00,79.7,133.0,254,1415,111,11,1,113,16,1,90,11,1,-9900,99,-9900,99,-9900,99,9,1,4,56,-9.0,1,-16.0,1,53,54,1028,54,4.1,5,20,5,24000,5,6096,5,-9900,99,-9900,99,0.6,1,0.102,1
1997-01-01,10:00,72.3,144.9,431,1415,197,11,1,260,16,1,118,11,1,-9900,99,-9900,99,-9900,99,9,1,4,56,-8.0,1,-15.0,1,53,54,1028,54,5.2,5,30,5,24000,5,6096,5,-9900,99,-9900,99,0.6,1,0.102,1
