YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),Glo Mod (Wh/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (Wh/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod (Wh/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,TotCC (10ths),TotCC Flg,OpqCC (10ths),OpqCC Flg,Dry Bulb (C),Dry Bulb Flg,Dew Pnt (C),Dew Pnt Flg,Rel Hum (%),Rel Hum Flg,Baro Press (mbar),Baro Press Flg,Wind Speed (m/s),Wind Speed Flg,Wind Dir (deg),Wind Dir Flg,Hor Vis (m),Hor Vis Flg,Ceil Hgt (m),Ceil Hgt Flg,Liq Precip Depth (mm),Liq Precip Depth Flg,Liq Precip Quantity (hours),Liq Precip Quantity Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
2003-01-01,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,9,61,9.4,5,4.4,5,71,54,1014,54,1.5,5,220,5,12800,5,7620,5,0,5,1,99,2.6,3,0.088,1
2003-01-01,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,6,61,9.4,5,3.9,5,68,54,1015,54,4.1,5,220,5,14400,5,7620,5,0,5,1,99,2.6,3,0.088,1
2003-01-01,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,5,61,8.9,5,3.9,5,71,54,1016,54,3.1,5,240,5,12800,5,3658,5,0,5,1,99,2.6,3,0.088,1
2003-01-01,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,9,61,8.9,5,3.9,5,71,54,1015,54,2.1,5,280,5,12800,5,2896,5,0,5,1,99,2.6,3,0.088,1
2003-01-01,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,10,61,8.3,5,4.4,5,76,54,1015,54,3.6,5,320,5,12800,5,2743,5,0,5,1,99,2.6,3,0.088,1
2003-01-01,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,10,61,8.3,5,4.4,5,76,54,1015,54,0.0,5,0,54,12800,5,2743,5,0,5,1,99,2.7,3,0.088,1
2003-01-01,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,10,61,7.8,5,5.0,5,82,54,1015,54,0.0,5,0,54,11200,5,2438,5,0,5,1,99,2.7,3,0.088,1
2003-01-01,8:00,87.2,123.7,44,908,4,9,2,0,21,2,4,9,2,-9900,99,-9900,99,-9900,99,10,61,9,61,7.2,5,5.0,5,86,54,1016,54,0.0,5,0,54,8000,5,2286,5,0,5,1,99,2.7,3,0.088,1
2003-01-01,9:00,80.1,132.4,243,1415,43,9,2,0,21,2,43,9,2,-9900,99,-9900,99,-9900,99,10,61,10,61,8.3,5,6.1,5,86,54,1017,54,0.0,5,0,54,8000,5,1250,5,0,5,1,99,2.8,3,0.088,1
2003-01-01,10:00,72.6,144.3,423,1415,85,9,2,0,21,2,85,9,2,-9900,99,-9900,99,-9900,99,10,61,10,61,7.8,5,6.7,5,93,54,1016,54,3.1,5,30,5,6400,5,1006,5,1,5,1,99,2.8,3,0.088,1
2003-01-01,11:00,67.1,157.8,550,1415,82,9,2,0,21,2,82,9,2,-9900,99,-9900,99,-9900,99,10,61,10,61,7.2,5,6.1,5,93,54,1015,54,4.6,5,60,5,6400,5,1341,5,1,5,1,99,2.8,3,0.088,1
2003-01-01,12:00,64.2,172.6,615,1415,100,9,2,0,21,2,100,9,2,-9900,99,-9900,99,-9900,99,10,61,10,61,5.6,5,5.6,5,100,54,1014,54,6.2,5,60,5,4000,5,427,5,1,5,1,99,2.8,3,0.088,1
2003-01-01,13:00,64.3,187.9,614,1415,81,9,2,0,21,2,81,9,2,-9900,99,-9900,99,-9900,99,10,61,10,61,4.4,5,4.4,5,100,54,1013,54,6.7,5,60,5,4000,5,152,5,2,5,1,99,2.8,3,0.088,1
2003-01-01,14:00,67.3,202.6,547,1415,69,9,2,0,21,2,69,9,2,-9900,99,-9900,99,-9900,99,10,1,10,56,3.9,5,3.9,5,100,54,1012,54,8.2,5,70,5,4000,5,640,5,2,5,1,99,2.9,3,0.088,1
2003-01-01,15:00,72.8,216.1,418,1415,46,9,2,0,21,2,46,9,2,-9900,99,-9900,99,-9900,99,10,1,10,56,3.9,5,3.3,5,96,54,1011,54,9.3,5,70,5,4000,5,183,5,1,5,1,99,2.9,3,0.088,1
2003-01-01,16:00,80.3,227.9,237,1415,24,9,2,0,21,2,24,9,2,-9900,99,-9900,99,-9900,99,10,1,10,56,3.9,5,3.3,5,96,54,1010,54,9.3,5,50,5,2400,5,396,5,4,5,1,99,3.0,3,0.088,1
2003-01-01,17:00,87.3,236.5,40,861,5,9,2,34,21,2,3,9,2,-9900,99,-9900,99,-9900,99,10,1,10,56,3.3,5,3.3,5,100,54,1009,54,10.8,5,60,5,3200,5,244,5,1,5,1,99,3.0,3,0.088,1
2003-01-01,18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,10,61,3.3,5,2.8,5,97,54,1009,54,7.7,5,40,5,3200,5,244,5,2,5,1,99,3.0,3,0.088,1
2003-01-01,19:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1,10,56,3.9,5,3.3,5,96,54,1007,54,11.3,5,50,5,3200,5,305,5,2,5,1,99,3.0,3,0.088,1
2003-01-01,20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,10,61,3.9,5,3.3,5,96,54,1005,54,11.3,5,50,5,4800,5,305,5,4,5,1,99,3.0,3,0.088,1
2003-01-01,21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,51,10,51,3.9,5,3.3,5,96,54,1004,51,8.2,5,40,5,11200,5,244,5,3,5,1,99,2.9,3,0.088,1
2003-01-01,22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,10,61,3.3,5,2.8,5,97,54,1004,54,9.3,5,40,5,4800,5,366,5,1,5,1,99,2.8,3,0.088,1
2003-01-01,23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,10,61,2.8,5,2.2,5,96,54,1004,54,7.2,5,30,5,4000,5,366,5,1,5,1,99,2.8,3,0.088,1
2003-01-01,24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,10,61,2.8,5,2.2,5,96,54,1005,54,8.8,5,20,5,9600,5,366,5,2,5,1,99,2.7,3,0.088,1
2003-01-02,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,10,61,2.8,5,2.2,5,96,54,1005,54,7.2,5,20,5,9600,5,488,5,0,5,1,99,2.7,3,0.088,1
2003-01-02,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,10,61,2.8,5,1.7,5,92,54,1005,54,7.7,5,30,5,12800,5,1341,5,0,5,1,99,2.6,3,0.088,1
2003-01-02,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,10,61,3.3,5,1.1,5,85,54,1005,54,8.2,5,30,5,12800,5,1829,5,0,5,1,99,2.5,3,0.088,1
2003-01-02,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,10,61,3.9,5,1.7,5,86,54,1007,54,5.7,5,360,5,16000,5,1433,5,0,5,1,99,2.4,3,0.088,1
2003-01-02,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,10,61,2.8,5,0.6,5,85,54,1008,54,5.7,5,350,5,16000,5,640,5,0,5,1,99,2.2,3,0.088,1
2003-01-02,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,10,61,1.1,5,-1.1,5,84,54,1010,54,7.7,5,350,5,16000,5,732,5,0,5,1,99,2.0,3,0.088,1
2003-01-02,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,10,61,0.6,5,-2.2,5,80,54,1011,54,8.8,5,360,5,16000,5,732,5,0,5,1,99,1.8,3,0.088,1
2003-01-02,8:00,87.2,123.6,44,908,9,9,2,30,21,2,8,9,2,-9900,99,-9900,99,-9900,99,10,61,10,61,0.0,5,-3.3,5,76,54,1013,54,6.7,5,360,5,16000,5,1463,5,0,5,1,99,1.7,3,0.088,1
2003-01-02,9:00,80.1,132.3,243,1415,94,9,2,95,21,2,78,9,2,-9900,99,-9900,99,-9900,99,8,61,8,61,-0.6,5,-3.3,5,80,54,1015,54,6.7,5,360,5,16000,5,1341,5,0,5,1,99,1.6,3,0.088,1
2003-01-02,10:00,72.6,144.2,423,1415,187,9,2,180,21,2,133,9,2,-9900,99,-9900,99,-9900,99,8,61,8,61,-0.6,5,-3.9,5,76,54,1016,54,6.2,5,360,5,16000,5,1280,5,0,5,1,99,1.5,3,0.088,1
2003-01-02,11:00,67.1,157.7,551,1415,373,9,2,614,21,2,133,9,2,-9900,99,-9900,99,-9900,99,8,61,8,61,-0.6,5,-4.4,5,73,54,1017,54,6.7,5,350,5,16000,5,1372,5,0,5,1,99,1.5,3,0.088,1
2003-01-02,12:00,64.2,172.5,617,1415,426,9,2,719,21,2,112,9,2,-9900,99,-9900,99,-9900,99,6,61,6,61,0.0,5,-4.4,5,69,54,1016,54,5.7,5,360,5,16000,5,22000,5,0,5,1,99,1.5,3,0.088,1
2003-01-02,13:00,64.2,187.8,616,1415,381,9,2,470,21,2,176,9,2,-9900,99,-9900,99,-9900,99,10,61,9,61,0.6,5,-4.4,5,66,54,1016,54,5.7,5,360,5,16000,5,1524,5,0,5,1,99,1.5,3,0.088,1
