YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),Glo Mod (Wh/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (Wh/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod (Wh/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,TotCC (10ths),TotCC Flg,OpqCC (10ths),OpqCC Flg,Dry Bulb (C),Dry Bulb Flg,Dew Pnt (C),Dew Pnt Flg,Rel Hum (%),Rel Hum Flg,Baro Press (mbar),Baro Press Flg,Wind Speed (m/s),Wind Speed Flg,Wind Dir (deg),Wind Dir Flg,Hor Vis (m),Hor Vis Flg,Ceil Hgt (m),Ceil Hgt Flg,Liq Precip Depth (mm),Liq Precip Depth Flg,Liq Precip Quantity (hours),Liq Precip Quantity Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
2007-01-01,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,56,10,1,3.3,5,-0.6,5,75,54,1007,5,1.5,5,120,5,16093,5,1219,5,0,5,1,99,2.4,3,0.087,1
2007-01-01,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,56,10,1,3.9,5,0.6,5,79,54,1006,5,2.6,5,120,51,16093,5,1097,5,0,5,1,99,2.5,51,0.087,1
2007-01-01,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,52,10,52,4.4,5,1.7,5,83,54,1005,51,2.6,5,120,51,16093,5,1097,5,0,5,1,99,2.6,51,0.087,1
2007-01-01,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,7,52,7,52,3.9,5,2.8,5,93,54,1004,51,2.1,5,120,51,12875,5,488,5,1,5,1,99,2.7,3,0.087,1
2007-01-01,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,7,52,7,52,4.4,5,3.9,5,97,54,1003,51,3.6,5,120,5,8047,5,244,5,1,5,1,99,2.8,51,0.087,1
2007-01-01,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,9,52,9,52,5.6,5,5.0,5,96,54,1002,51,2.1,5,130,5,6437,5,183,5,1,5,1,99,3.0,51,0.087,1
2007-01-01,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,52,10,52,6.7,5,6.1,5,96,54,1000,51,2.6,5,140,5,6437,5,244,5,5,5,1,99,3.1,3,0.087,1
2007-01-01,8:00,87.3,124.0,43,908,3,9,2,0,21,2,3,9,2,-9900,99,-9900,99,-9900,99,7,52,7,52,7.2,5,6.7,5,97,54,999,51,0.0,5,0,54,4828,5,213,5,6,5,1,99,3.1,51,0.087,1
2007-01-01,9:00,80.3,132.8,239,1415,36,9,2,0,21,2,36,9,2,-9900,99,-9900,99,-9900,99,8,52,8,52,8.0,5,7.0,5,93,54,998,51,3.1,5,320,5,3219,5,640,5,1,1,1,99,3.2,51,0.087,1
2007-01-01,10:00,72.9,144.8,416,1415,88,9,2,0,21,2,88,9,2,-9900,99,-9900,99,-9900,99,8,52,8,52,8.3,5,8.3,5,100,54,997,51,2.1,5,120,5,8047,5,1524,5,5,5,1,99,3.2,3,0.087,1
