YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),Glo Mod (Wh/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (Wh/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod (Wh/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,TotCC (10ths),TotCC Flg,OpqCC (10ths),OpqCC Flg,Dry Bulb (C),Dry Bulb Flg,Dew Pnt (C),Dew Pnt Flg,Rel Hum (%),Rel Hum Flg,Baro Press (mbar),Baro Press Flg,Wind Speed (m/s),Wind Speed Flg,Wind Dir (deg),Wind Dir Flg,Hor Vis (m),Hor Vis Flg,Ceil Hgt (m),Ceil Hgt Flg,Liq Precip Depth (mm),Liq Precip Depth Flg,Liq Precip Quantity (hours),Liq Precip Quantity Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
2007-01-01,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,56,10,1,6.7,5,2.2,5,73,54,1016,5,3.1,5,160,5,16093,5,1250,5,0,5,1,99,2.7,3,0.088,1
2007-01-01,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,7,52,7,52,6.1,5,3.3,5,82,54,1016,51,2.1,5,140,5,11265,5,914,5,0,5,1,99,2.8,51,0.088,1
2007-01-01,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,5,52,5,52,6.7,5,4.4,5,85,54,1015,51,3.6,5,150,5,8047,5,945,5,2,5,1,99,2.9,51,0.088,1
2007-01-01,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,8,52,8,52,7.2,5,5.6,5,90,54,1014,51,5.1,5,120,5,8047,5,366,5,2,5,1,99,3.0,3,0.088,1
2007-01-01,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,6,52,6,52,7.8,5,6.1,5,89,54,1013,51,2.1,5,60,51,4828,5,305,5,3,5,1,99,3.1,51,0.088,1
2007-01-01,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,5,52,5,52,8.0,5,7.0,5,93,54,1012,51,0.0,5,0,54,3219,5,305,5,1,1,1,99,3.3,51,0.088,1
2007-01-01,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,52,10,52,8.3,5,7.8,5,97,54,1012,51,0.0,5,0,54,4023,5,640,5,10,5,1,99,3.4,3,0.088,1
2007-01-01,8:00,87.3,123.6,40,861,4,9,2,0,21,2,4,9,2,-9900,99,-9900,99,-9900,99,7,52,7,52,8.0,5,8.0,5,100,54,1011,51,3.1,5,90,5,4023,5,945,5,0,1,1,99,3.4,51,0.088,1
2007-01-01,9:00,80.4,132.2,236,1415,45,9,2,0,21,2,45,9,2,-9900,99,-9900,99,-9900,99,8,52,8,52,9.4,5,8.9,5,97,54,1010,51,3.6,5,130,5,4023,5,914,5,6,5,1,99,3.4,51,0.088,1
2007-01-01,10:00,72.9,144.0,417,1415,46,9,2,0,21,2,46,9,2,-9900,99,-9900,99,-9900,99,5,52,5,52,10.0,5,9.0,5,93,54,1009,51,1.5,5,50,5,2816,5,914,5,0,1,1,99,3.4,3,0.088,1
