YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),Glo Mod (Wh/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (Wh/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod (Wh/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,TotCC (10ths),TotCC Flg,OpqCC (10ths),OpqCC Flg,Dry Bulb (C),Dry Bulb Flg,Dew Pnt (C),Dew Pnt Flg,Rel Hum (%),Rel Hum Flg,Baro Press (mbar),Baro Press Flg,Wind Speed (m/s),Wind Speed Flg,Wind Dir (deg),Wind Dir Flg,Hor Vis (m),Hor Vis Flg,Ceil Hgt (m),Ceil Hgt Flg,Liq Precip Depth (mm),Liq Precip Depth Flg,Liq Precip Quantity (hours),Liq Precip Quantity Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
1998-01-01,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,3,1,3,56,-8.3,5,-18.3,5,40,54,1026,51,7.7,5,300,5,16000,5,22000,5,0,5,1,99,0.8,1,0.088,1
1998-01-01,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1,0,56,-8.9,5,-18.3,5,42,54,1027,1,8.8,5,290,5,16000,5,22000,5,0,5,1,99,0.8,1,0.088,1
1998-01-01,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1,0,56,-9.4,5,-18.3,5,44,54,1028,1,6.7,5,320,5,16000,5,22000,5,0,5,1,99,0.8,1,0.088,1
1998-01-01,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,2,1,2,56,-8.9,5,-18.3,5,42,54,1029,1,6.7,5,290,5,16000,5,22000,5,0,5,1,99,0.8,1,0.088,1
1998-01-01,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,61,0,61,-9.4,5,-17.8,5,46,54,1030,1,8.8,5,310,5,16000,5,22000,5,0,5,1,99,0.8,1,0.088,1
1998-01-01,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,61,0,61,-9.4,5,-17.2,5,49,54,1031,1,7.2,5,300,5,16000,5,22000,5,0,5,1,99,0.8,1,0.088,1
1998-01-01,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,3,61,3,61,-9.4,5,-16.7,5,51,54,1031,51,5.7,5,290,5,16000,5,22000,5,0,5,1,99,0.8,1,0.088,1
1998-01-01,8:00,87.2,123.7,46,931,13,9,2,162,21,2,5,9,2,-9900,99,-9900,99,-9900,99,3,61,3,61,-8.9,5,-16.7,5,49,54,1032,1,4.6,5,300,5,16000,5,22000,5,0,5,1,99,0.8,1,0.088,1
1998-01-01,9:00,80.0,132.5,246,1415,145,9,2,510,21,2,56,9,2,-9900,99,-9900,99,-9900,99,3,61,3,61,-7.8,5,-16.7,5,45,54,1033,1,5.2,5,280,5,16000,5,22000,5,0,5,1,99,0.8,1,0.088,1
1998-01-01,10:00,72.5,144.3,426,1415,288,9,2,714,21,2,73,9,2,-9900,99,-9900,99,-9900,99,3,61,3,61,-6.7,5,-16.1,5,43,54,1034,1,5.2,5,270,5,16000,5,22000,5,0,5,1,99,0.8,1,0.088,1
