YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),Glo Mod (Wh/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (Wh/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod (Wh/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,TotCC (10ths),TotCC Flg,OpqCC (10ths),OpqCC Flg,Dry Bulb (C),Dry Bulb Flg,Dew Pnt (C),Dew Pnt Flg,Rel Hum (%),Rel Hum Flg,Baro Press (mbar),Baro Press Flg,Wind Speed (m/s),Wind Speed Flg,Wind Dir (deg),Wind Dir Flg,Hor Vis (m),Hor Vis Flg,Ceil Hgt (m),Ceil Hgt Flg,Liq Precip Depth (mm),Liq Precip Depth Flg,Liq Precip Quantity (hours),Liq Precip Quantity Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
1993-01-01,1:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,5,9,0,12.2,5,6.7,5,69,54,1016,55,6.7,5,330,5,24000,5,1067,5,0,5,1,99,2.1,1,0.147,1
1993-01-01,2:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,5,10,0,10.6,5,5.6,5,71,54,1016,55,7.7,5,350,5,32000,5,1128,5,0,5,1,99,2.0,1,0.147,1
1993-01-01,3:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,5,10,0,9.4,5,2.8,5,63,54,1017,55,8.2,5,330,5,32000,5,1189,5,0,5,1,99,2.0,1,0.147,1
1993-01-01,4:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,7,5,7,0,8.3,5,1.7,5,63,54,1018,55,6.7,5,320,5,32000,5,1189,5,0,5,1,99,1.9,1,0.147,1
1993-01-01,5:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,5,9,0,7.8,5,-0.6,5,55,54,1019,55,9.3,5,310,5,32000,5,1219,5,0,5,1,99,1.9,1,0.147,1
1993-01-01,6:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,5,9,0,7.2,5,-0.6,5,57,54,1020,55,9.8,5,330,5,32000,5,1311,5,0,5,1,99,1.8,1,0.147,1
1993-01-01,7:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,8,5,8,0,6.7,5,-1.7,5,54,54,1022,55,8.2,5,310,5,32000,5,1524,5,0,5,1,99,1.8,1,0.147,1
1993-01-01,8:00,87.3,123.5,42,884,8,10,1,2,16,1,8,10,1,-9900,99,-9900,99,-9900,99,10,5,9,0,6.1,5,-3.3,5,49,54,1023,55,11.3,5,310,5,24000,5,4267,5,0,5,1,99,1.7,1,0.114,1
1993-01-01,9:00,80.2,132.1,240,1415,88,10,1,70,16,1,76,10,1,-9900,99,-9900,99,-9900,99,9,5,8,0,6.1,5,-3.3,5,49,54,1024,55,12.9,5,320,5,32000,5,1372,5,0,5,1,99,1.7,1,0.114,1
1993-01-01,10:00,72.7,144.0,421,1415,153,10,1,160,16,1,105,10,1,-9900,99,-9900,99,-9900,99,7,5,7,0,5.6,5,-5.6,5,42,54,1025,55,12.4,5,320,5,40000,5,1463,5,0,5,1,99,1.6,1,0.114,1
1993-01-01,11:00,67.1,157.5,550,1415,270,10,1,367,16,1,127,10,1,-9900,99,-9900,99,-9900,99,4,5,4,0,6.7,5,-8.3,5,31,54,1025,55,12.9,5,320,5,40000,5,22000,5,0,5,1,99,1.6,1,0.114,1
1993-01-01,12:00,64.2,172.2,617,1415,278,10,1,370,16,1,116,10,1,-9900,99,-9900,99,-9900,99,4,5,4,0,5.0,5,-7.8,5,36,54,1025,55,13.4,5,330,5,40000,5,22000,5,0,5,1,99,1.5,1,0.114,1
1993-01-01,13:00,64.1,187.5,617,1415,362,10,1,450,16,1,166,10,1,-9900,99,-9900,99,-9900,99,3,5,3,0,5.0,5,-9.4,5,31,54,1024,55,14.4,5,320,5,40000,5,22000,5,0,5,1,99,1.4,1,0.114,1
1993-01-01,14:00,67.1,202.3,551,1415,349,10,1,693,16,1,79,10,1,-9900,99,-9900,99,-9900,99,1,5,1,0,4.4,5,-10.0,5,31,54,1023,55,10.8,5,320,5,40000,5,22000,5,0,5,1,99,1.4,1,0.114,1
1993-01-01,15:00,72.6,215.8,424,1415,245,10,1,591,16,1,68,10,1,-9900,99,-9900,99,-9900,99,1,5,0,0,3.9,5,-10.0,5,32,54,1024,55,10.8,5,330,5,40000,5,22000,5,0,5,1,99,1.3,1,0.114,1
1993-01-01,16:00,80.1,227.7,244,1415,111,10,1,376,16,1,46,10,1,-9900,99,-9900,99,-9900,99,1,5,1,0,2.8,5,-12.8,5,27,54,1024,55,10.3,5,320,5,40000,5,22000,5,0,5,1,99,1.3,1,0.114,1
1993-01-01,17:00,87.2,236.4,44,908,11,10,1,28,16,1,9,10,1,-9900,99,-9900,99,-9900,99,3,5,3,0,1.1,5,-11.1,5,36,54,1025,55,10.3,5,310,5,40000,5,22000,5,0,5,1,99,1.2,1,0.114,1
1993-01-01,18:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,2,5,2,0,0.0,5,-11.1,5,39,54,1024,55,10.3,5,320,5,40000,5,22000,5,0,5,1,99,1.2,1,0.114,1
1993-01-01,19:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,1,5,1,0,-1.1,5,-11.1,5,42,54,1025,55,9.3,5,330,5,40000,5,22000,5,0,5,1,99,1.1,1,0.114,1
1993-01-01,20:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,2,5,2,0,-2.2,5,-13.3,5,38,54,1025,55,8.8,5,320,5,40000,5,22000,5,0,5,1,99,1.1,1,0.114,1
1993-01-01,21:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,5,0,0,-2.8,5,-13.9,5,38,54,1024,55,7.2,5,310,5,40000,5,22000,5,0,5,1,99,1.0,1,0.114,1
1993-01-01,22:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,5,0,0,-2.8,5,-13.9,5,38,54,1024,55,6.2,5,310,5,40000,5,22000,5,0,5,1,99,1.0,1,0.114,1
1993-01-01,23:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,5,0,0,-2.8,5,-13.3,5,40,54,1023,55,5.7,5,310,5,40000,5,22000,5,0,5,1,99,0.9,1,0.114,1
1993-01-01,24:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,5,0,0,-3.3,5,-12.8,5,44,54,1022,55,3.1,5,280,5,40000,5,22000,5,0,5,1,99,0.9,1,0.114,1
1993-01-02,1:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,5,0,0,-3.3,5,-11.7,5,48,54,1022,55,5.2,5,260,5,40000,5,22000,5,0,5,1,99,0.8,1,0.114,1
1993-01-02,2:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,5,0,0,-3.3,5,-11.1,5,51,54,1021,55,5.2,5,270,5,40000,5,22000,5,0,5,1,99,0.8,1,0.114,1
1993-01-02,3:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,5,0,0,-2.8,5,-11.1,5,49,54,1020,55,5.7,5,280,5,40000,5,22000,5,0,5,1,99,0.7,1,0.114,1
1993-01-02,4:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,9,5,9,0,-2.2,5,-11.7,5,44,54,1019,55,6.2,5,290,5,40000,5,1372,5,0,5,1,99,0.6,1,0.114,1
1993-01-02,5:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,7,5,7,0,-2.2,5,-11.7,5,44,54,1018,55,6.7,5,300,5,40000,5,1250,5,0,5,1,99,0.6,1,0.114,1
1993-01-02,6:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,1,5,1,0,-2.2,5,-12.2,5,42,54,1017,55,5.2,5,300,5,40000,5,22000,5,0,5,1,99,0.5,1,0.114,1
1993-01-02,7:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,5,0,0,-2.8,5,-11.7,5,46,54,1016,55,5.2,5,240,5,32000,5,22000,5,0,5,1,99,0.5,1,0.114,1
1993-01-02,8:00,87.3,123.4,42,884,10,10,1,19,16,1,9,10,1,-9900,99,-9900,99,-9900,99,0,5,0,0,-2.8,5,-11.7,5,46,54,1016,55,5.2,5,270,5,32000,5,22000,5,0,5,1,99,0.5,1,0.183,1
1993-01-02,9:00,80.2,132.0,240,1415,96,10,1,241,16,1,55,10,1,-9900,99,-9900,99,-9900,99,1,5,1,0,-1.7,5,-11.7,5,42,54,1014,55,5.7,5,260,5,32000,5,22000,5,0,5,1,99,0.6,1,0.183,1
1993-01-02,10:00,72.7,143.9,422,1415,192,10,1,187,16,1,136,10,1,-9900,99,-9900,99,-9900,99,6,5,3,0,-0.6,5,-11.1,5,41,54,1014,55,6.7,5,280,5,32000,5,22000,5,0,5,1,99,0.6,1,0.183,1
1993-01-02,11:00,67.1,157.3,551,1415,295,10,1,436,16,1,125,10,1,-9900,99,-9900,99,-9900,99,7,5,2,0,1.1,5,-10.6,5,37,54,1012,55,8.2,5,310,5,32000,5,22000,5,0,5,1,99,0.7,1,0.183,1
1993-01-02,12:00,64.1,172.1,618,1415,347,10,1,461,16,1,145,10,1,-9900,99,-9900,99,-9900,99,6,5,3,0,2.2,5,-9.4,5,38,54,1011,55,7.2,5,330,5,32000,5,22000,5,0,5,1,99,0.7,1,0.183,1
1993-01-02,13:00,64.0,187.4,619,1415,384,10,1,465,16,1,181,10,1,-9900,99,-9900,99,-9900,99,6,5,2,0,2.8,5,-9.4,5,37,54,1010,55,8.2,5,320,5,32000,5,22000,5,0,5,1,99,0.7,1,0.183,1
1993-01-02,14:00,66.9,202.2,554,1415,289,10,1,362,16,1,147,10,1,-9900,99,-9900,99,-9900,99,8,5,3,0,3.3,5,-9.4,5,35,54,1009,55,7.2,5,350,5,32000,5,22000,5,0,5,1,99,0.8,1,0.183,1
1993-01-02,15:00,72.4,215.7,427,1415,231,10,1,388,16,1,114,10,1,-9900,99,-9900,99,-9900,99,9,5,2,0,3.3,5,-9.4,5,35,54,1008,55,6.2,5,320,5,32000,5,22000,5,0,5,1,99,0.8,1,0.183,1
1993-01-02,16:00,79.9,227.7,247,1415,81,10,1,75,16,1,67,10,1,-9900,99,-9900,99,-9900,99,9,5,3,0,2.8,5,-11.1,5,32,54,1008,55,6.2,5,310,5,32000,5,22000,5,0,5,1,99,0.9,1,0.183,1
1993-01-02,17:00,87.1,236.5,46,932,11,10,1,17,16,1,10,10,1,-9900,99,-9900,99,-9900,99,2,5,1,0,1.7,5,-9.4,5,40,54,1008,55,5.2,5,330,5,32000,5,22000,5,0,5,1,99,0.9,1,0.183,1
1993-01-02,18:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,3,5,1,0,1.1,5,-8.9,5,43,54,1007,55,4.1,5,310,5,32000,5,22000,5,0,5,1,99,0.9,1,0.183,1
1993-01-02,19:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,1,5,1,0,1.1,5,-8.9,5,43,54,1008,55,4.6,5,330,5,32000,5,22000,5,0,5,1,99,1.0,1,0.183,1
1993-01-02,20:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,5,0,0,0.0,5,-8.3,5,49,54,1007,55,3.6,5,350,5,32000,5,22000,5,0,5,1,99,1.0,1,0.183,1
1993-01-02,21:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,5,0,0,-0.6,5,-8.9,5,49,54,1007,55,3.6,5,360,5,32000,5,22000,5,0,5,1,99,1.1,1,0.183,1
1993-01-02,22:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,4,5,3,0,-0.6,5,-8.9,5,49,54,1006,55,5.2,5,10,5,32000,5,22000,5,0,5,1,99,1.1,1,0.183,1
1993-01-02,23:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,5,0,0,-1.1,5,-8.3,5,54,54,1006,55,2.6,5,30,5,32000,5,22000,5,0,5,1,99,1.2,1,0.183,1
1993-01-02,24:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,1,5,0,0,-1.1,5,-8.3,5,54,54,1006,55,3.1,5,20,5,32000,5,22000,5,0,5,1,99,1.2,1,0.183,1
1993-01-03,1:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,5,0,0,-1.7,5,-8.9,5,54,54,1008,55,3.1,5,20,5,32000,5,22000,5,0,5,1,99,1.2,1,0.183,1
1993-01-03,2:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,7,5,7,0,-1.7,5,-9.4,5,52,54,1008,55,2.6,5,30,5,32000,5,4267,5,0,5,1,99,1.3,1,0.183,1
1993-01-03,3:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,5,10,0,-1.7,5,-8.3,5,57,54,1010,55,2.1,5,50,5,32000,5,4267,5,0,5,1,99,1.3,1,0.183,1
1993-01-03,4:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,2,5,2,0,-2.8,5,-8.3,5,62,54,1010,55,3.1,5,10,5,32000,5,22000,5,0,5,1,99,1.4,1,0.183,1
1993-01-03,5:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,3,5,3,0,-2.8,5,-8.3,5,62,54,1011,55,2.1,5,40,5,32000,5,22000,5,0,5,1,99,1.4,1,0.183,1
1993-01-03,6:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,7,5,7,0,-1.1,5,-8.3,5,54,54,1012,55,3.6,5,100,5,32000,5,3658,5,0,5,1,99,1.4,1,0.183,1
1993-01-03,7:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,5,10,0,-0.6,5,-8.3,5,52,54,1014,55,3.1,5,80,5,32000,5,3048,5,0,5,1,99,1.5,1,0.183,1
1993-01-03,8:00,87.3,123.3,42,884,6,10,1,0,16,1,6,10,1,-9900,99,-9900,99,-9900,99,10,5,10,0,-0.6,5,-7.8,5,54,54,1014,55,3.1,5,20,5,32000,5,853,5,0,5,1,99,1.5,1,0.108,1
