YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),Glo Mod (Wh/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (Wh/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod (Wh/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,TotCC (10ths),TotCC Flg,OpqCC (10ths),OpqCC Flg,Dry Bulb (C),Dry Bulb Flg,Dew Pnt (C),Dew Pnt Flg,Rel Hum (%),Rel Hum Flg,Baro Press (mbar),Baro Press Flg,Wind Speed (m/s),Wind Speed Flg,Wind Dir (deg),Wind Dir Flg,Hor Vis (m),Hor Vis Flg,Ceil Hgt (m),Ceil Hgt Flg,Liq Precip Depth (mm),Liq Precip Depth Flg,Liq Precip Quantity (hours),Liq Precip Quantity Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
1997-01-01,1:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1,0,56,-10.0,5,-15.6,5,60,54,1031,54,6.2,5,40,5,16000,5,22000,5,0,5,1,99,0.8,1,0.088,1
1997-01-01,2:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1,0,56,-10.6,5,-16.1,5,61,54,1031,54,6.7,5,40,5,16000,5,22000,5,0,5,1,99,0.8,1,0.088,1
1997-01-01,3:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1,0,56,-11.1,5,-16.7,5,60,54,1031,54,6.7,5,50,5,16000,5,22000,5,0,5,1,99,0.7,1,0.088,1
1997-01-01,4:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1,0,56,-11.1,5,-20.0,5,44,54,1031,54,7.7,5,40,5,16000,5,22000,5,0,5,1,99,0.7,1,0.088,1
1997-01-01,5:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1,0,56,-11.7,5,-19.4,5,49,54,1031,54,5.2,5,50,5,16000,5,22000,5,0,5,1,99,0.7,1,0.088,1
1997-01-01,6:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,1,0,56,-11.1,5,-18.3,5,52,54,1031,54,4.1,5,60,5,16000,5,22000,5,0,5,1,99,0.7,1,0.088,1
1997-01-01,7:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,5,1,5,56,-11.7,5,-17.8,5,57,54,1031,54,4.6,5,40,5,16000,5,22000,5,0,5,1,99,0.6,1,0.088,1
1997-01-01,8:00,87.3,123.5,42,884,18,24,1,25,27,1,17,24,1,-9900,99,-9900,99,-9900,99,9,1,7,56,-11.7,5,-17.8,5,57,54,1032,54,5.7,5,40,5,16000,5,7620,5,0,5,1,99,0.7,1,0.055,1
1997-01-01,9:00,80.2,132.1,240,1415,109,24,1,229,27,1,71,24,1,-9900,99,-9900,99,-9900,99,5,1,5,56,-11.1,5,-17.2,5,57,54,1032,54,4.6,5,30,5,16000,5,22000,5,0,5,1,99,0.7,1,0.055,1
1997-01-01,10:00,72.7,144.0,421,1415,138,24,1,126,27,1,100,24,1,-9900,99,-9900,99,-9900,99,9,1,7,56,-10.0,5,-17.8,5,49,54,1031,54,3.6,5,60,5,16000,5,7620,5,0,5,1,99,0.7,1,0.055,1
