YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),Glo Mod (Wh/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (Wh/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod (Wh/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,TotCC (10ths),TotCC Flg,OpqCC (10ths),OpqCC Flg,Dry Bulb (C),Dry Bulb Flg,Dew Pnt (C),Dew Pnt Flg,Rel Hum (%),Rel Hum Flg,Baro Press (mbar),Baro Press Flg,Wind Speed (m/s),Wind Speed Flg,Wind Dir (deg),Wind Dir Flg,Hor Vis (m),Hor Vis Flg,Ceil Hgt (m),Ceil Hgt Flg,Liq Precip Depth (mm),Liq Precip Depth Flg,Liq Precip Quantity (hours),Liq Precip Quantity Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
2009-01-01,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1,0,56,-7.8,1,-15.0,1,52,54,1016,1,5.1,1,320,1,16000,1,22000,1,0,5,1,99,0.3,3,0.088,1
2009-01-01,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1,0,56,-7.2,5,-15.6,5,47,54,1016,5,6.2,5,320,5,16093,5,22000,5,0,5,1,99,0.4,51,0.088,1
2009-01-01,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,3,1,3,56,-7.2,5,-17.8,5,38,54,1017,5,8.8,5,320,5,16093,5,22000,5,0,5,1,99,0.4,51,0.088,1
2009-01-01,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,2,1,2,56,-7.8,5,-17.8,5,40,54,1018,5,6.7,5,320,5,16093,5,22000,5,0,5,1,99,0.4,3,0.088,1
2009-01-01,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,3,1,3,56,-7.8,5,-17.8,5,40,54,1019,5,6.2,5,320,5,16093,5,22000,5,0,5,1,99,0.3,51,0.088,1
2009-01-01,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,2,1,2,56,-8.3,5,-17.8,5,42,54,1020,5,9.8,5,340,5,16093,5,22000,5,0,5,1,99,0.3,51,0.088,1
2009-01-01,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,3,1,3,56,-8.9,1,-18.3,1,42,54,1022,1,8.2,1,320,1,16000,1,22000,1,0,1,24,99,0.3,3,0.088,1
2009-01-01,8:00,87.3,123.5,42,884,12,9,2,151,21,2,5,9,2,-9900,99,-9900,99,-9900,99,2,1,2,56,-8.9,5,-18.9,5,40,54,1023,5,5.7,5,320,5,16093,5,22000,5,0,5,1,99,0.3,51,0.088,1
2009-01-01,9:00,80.2,132.1,240,1415,139,9,2,494,21,2,55,9,2,-9900,99,-9900,99,-9900,99,3,1,3,56,-8.3,5,-18.9,5,38,54,1024,5,8.2,5,310,5,16093,5,22000,5,0,5,1,99,0.3,51,0.088,1
2009-01-01,10:00,72.7,144.0,421,1415,283,9,2,707,21,2,73,9,2,-9900,99,-9900,99,-9900,99,2,1,2,56,-7.2,5,-18.3,5,37,54,1025,5,7.2,5,300,5,16093,5,22000,5,0,5,1,99,0.3,3,0.088,1
2009-01-01,11:00,67.1,157.4,550,1415,376,9,2,755,21,2,83,9,2,-9900,99,-9900,99,-9900,99,0,1,0,56,-5.6,5,-17.8,5,33,54,1025,5,5.1,5,330,5,16093,5,22000,5,0,5,1,99,0.3,51,0.088,1
2009-01-01,12:00,64.2,172.2,617,1415,421,9,2,747,21,2,96,9,2,-9900,99,-9900,99,-9900,99,0,1,0,56,-4.4,5,-18.3,5,29,54,1025,5,5.7,5,290,5,16093,5,22000,5,0,5,1,99,0.3,51,0.088,1
2009-01-01,13:00,64.1,187.5,618,1415,411,9,2,705,21,2,104,9,2,-9900,99,-9900,99,-9900,99,3,1,3,56,-3.3,1,-18.9,1,25,54,1024,1,5.7,1,310,1,16000,1,22000,1,0,5,1,99,0.3,3,0.088,1
2009-01-01,14:00,67.0,202.3,552,1415,345,9,2,594,21,2,114,9,2,-9900,99,-9900,99,-9900,99,2,1,2,56,-2.8,5,-18.3,5,25,54,1023,5,5.1,5,280,5,16093,5,22000,5,0,5,1,99,0.4,51,0.088,1
2009-01-01,15:00,72.5,215.8,424,1415,237,9,2,434,21,2,107,9,2,-9900,99,-9900,99,-9900,99,3,1,3,56,-2.2,5,-18.3,5,24,54,1024,5,4.1,5,310,5,16093,5,22000,5,0,5,1,99,0.4,51,0.088,1
2009-01-01,16:00,80.1,227.7,244,1415,139,9,2,397,21,2,71,9,2,-9900,99,-9900,99,-9900,99,2,1,2,56,-2.8,5,-18.3,5,25,54,1024,5,5.7,5,310,5,16093,5,22000,5,0,5,1,99,0.4,3,0.088,1
2009-01-01,17:00,87.2,236.4,45,908,6,9,2,46,21,2,4,9,2,-9900,99,-9900,99,-9900,99,5,1,5,56,-3.3,5,-18.3,5,26,54,1025,5,4.6,5,290,5,16093,5,22000,5,0,5,1,99,0.4,51,0.088,1
2009-01-01,18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,5,1,5,56,-3.9,5,-18.3,5,28,54,1024,5,4.1,5,310,5,16093,5,22000,5,0,5,1,99,0.4,51,0.088,1
2009-01-01,19:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,5,1,5,56,-4.4,1,-17.8,1,30,54,1025,1,4.6,1,300,1,16000,1,22000,1,0,5,1,99,0.5,3,0.088,1
2009-01-01,20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,5,1,5,56,-5.0,5,-17.8,5,32,54,1025,5,3.6,5,300,5,16093,5,22000,5,0,5,1,99,0.5,51,0.088,1
2009-01-01,21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,5,1,5,56,-5.0,5,-17.2,5,34,54,1024,5,3.6,5,280,5,16093,5,22000,5,0,5,1,99,0.5,51,0.088,1
2009-01-01,22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,9,1,9,56,-5.0,5,-17.8,5,32,54,1024,5,2.6,5,280,5,16093,5,7620,5,0,5,1,99,0.5,3,0.088,1
2009-01-01,23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,9,1,9,56,-5.0,5,-17.8,5,32,54,1023,5,2.1,5,260,5,16093,5,7620,5,0,5,1,99,0.6,51,0.088,1
2009-01-01,24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,9,1,9,56,-4.4,5,-17.8,5,30,54,1022,5,2.1,5,260,5,16093,5,7620,5,0,5,24,99,0.6,51,0.088,1
2009-01-02,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,7,1,7,56,-4.4,1,-17.8,1,30,54,1022,1,0.0,1,0,54,16000,1,4267,5,0,5,1,99,0.6,3,0.088,1
2009-01-02,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1,10,56,-5.0,5,-16.1,5,37,54,1021,5,1.5,5,210,5,16093,5,3658,5,0,5,1,99,0.6,51,0.088,1
2009-01-02,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,9,1,9,56,-5.6,5,-14.4,5,46,54,1020,5,2.6,5,230,5,16093,5,3353,5,0,5,1,99,0.6,51,0.088,1
2009-01-02,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,9,1,9,56,-4.4,5,-12.8,5,48,54,1019,5,2.1,5,200,5,16093,5,3353,5,0,5,1,99,0.5,3,0.088,1
2009-01-02,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,9,1,9,56,-3.9,5,-13.3,5,44,54,1018,5,2.1,5,190,5,16093,5,3658,5,0,5,1,99,0.5,51,0.088,1
2009-01-02,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,9,1,9,56,-3.3,5,-12.2,5,46,54,1017,5,4.1,5,200,5,16093,5,3658,5,0,5,1,99,0.5,51,0.088,1
2009-01-02,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,7,1,7,56,-2.2,1,-11.1,1,46,54,1016,1,4.1,1,210,1,16000,1,3353,5,0,5,1,99,0.5,3,0.088,1
2009-01-02,8:00,87.3,123.4,42,884,4,9,2,0,21,2,4,9,2,-9900,99,-9900,99,-9900,99,9,1,9,56,-1.7,5,-9.4,5,52,54,1016,5,4.1,5,190,5,16093,5,3353,5,0,5,1,99,0.6,51,0.088,1
2009-01-02,9:00,80.2,132.0,240,1415,42,9,2,0,21,2,42,9,2,-9900,99,-9900,99,-9900,99,10,1,10,56,-0.6,5,-8.3,5,52,54,1014,5,5.7,5,210,5,16093,5,3353,5,0,5,1,99,0.7,51,0.088,1
2009-01-02,10:00,72.6,143.9,422,1415,51,9,2,0,21,2,51,9,2,-9900,99,-9900,99,-9900,99,10,1,10,56,0.0,5,-8.3,5,49,54,1014,5,8.8,5,210,5,16093,5,2134,5,0,5,1,99,0.8,3,0.088,1
2009-01-02,11:00,67.1,157.3,551,1415,83,9,2,0,21,2,83,9,2,-9900,99,-9900,99,-9900,99,10,1,10,56,0.6,5,-8.3,5,47,54,1012,5,4.6,5,230,5,16093,5,2591,5,0,5,1,99,0.8,51,0.088,1
2009-01-02,12:00,64.1,172.1,619,1415,115,9,2,0,21,2,115,9,2,-9900,99,-9900,99,-9900,99,10,1,10,56,0.6,5,-8.3,5,47,54,1011,5,5.1,5,240,5,16093,5,1676,5,0,5,1,99,0.9,51,0.088,1
2009-01-02,13:00,64.0,187.4,620,1415,91,9,2,0,21,2,91,9,2,-9900,99,-9900,99,-9900,99,10,1,10,56,0.6,1,-7.2,1,52,54,1010,1,4.6,1,240,1,12000,1,1097,5,0,1,6,99,0.9,3,0.088,1
2009-01-02,14:00,66.9,202.2,554,1415,114,9,2,0,21,2,114,9,2,-9900,99,-9900,99,-9900,99,10,51,10,51,0.0,5,-5.0,5,66,54,1009,51,6.7,5,230,5,3219,5,579,5,0,5,1,99,0.9,51,0.088,1
2009-01-02,15:00,72.4,215.8,427,1415,86,9,2,0,21,2,86,9,2,-9900,99,-9900,99,-9900,99,10,1,10,56,0.0,5,-3.9,5,72,54,1008,5,6.2,5,230,5,16093,5,457,5,0,5,1,99,0.9,51,0.088,1
2009-01-02,16:00,79.9,227.7,247,1415,73,9,2,46,21,2,65,9,2,-9900,99,-9900,99,-9900,99,10,1,10,56,0.6,5,-3.3,5,73,54,1008,5,5.1,5,240,5,16093,5,457,5,0,5,1,99,0.9,3,0.088,1
2009-01-02,17:00,87.1,236.5,47,932,4,9,2,0,21,2,4,9,2,-9900,99,-9900,99,-9900,99,10,1,10,56,0.0,5,-3.9,5,72,54,1008,5,3.6,5,250,5,16093,5,457,5,0,5,1,99,0.8,51,0.088,1
2009-01-02,18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1,10,56,0.6,5,-3.9,5,69,54,1007,5,3.1,5,270,5,16093,5,7620,5,0,5,1,99,0.7,51,0.088,1
2009-01-02,19:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,7,1,7,56,0.0,1,-3.9,1,72,54,1008,1,2.6,1,230,1,16000,1,7620,5,0,1,6,99,0.7,3,0.088,1
2009-01-02,20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,9,1,9,56,-1.1,5,-4.4,5,76,54,1007,5,2.6,5,220,5,14484,5,7620,5,0,5,1,99,0.7,51,0.088,1
2009-01-02,21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,9,1,9,56,-0.6,5,-3.3,5,80,54,1007,5,0.0,5,0,54,12875,5,2286,5,0,5,1,99,0.7,51,0.088,1
2009-01-02,22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,5,1,5,56,-0.6,5,-3.9,5,76,54,1006,5,4.6,5,240,5,14484,5,22000,5,0,5,1,99,0.8,3,0.088,1
2009-01-02,23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,5,51,5,51,-0.6,5,-3.9,5,76,54,1006,51,4.1,5,250,5,9656,5,22000,5,0,5,1,99,0.7,51,0.088,1
2009-01-02,24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,5,1,5,56,-1.7,5,-4.4,5,80,54,1006,5,4.1,5,260,5,12875,5,22000,5,0,5,24,99,0.7,51,0.088,1
