YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),Glo Mod (Wh/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (Wh/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod (Wh/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,TotCC (10ths),TotCC Flg,OpqCC (10ths),OpqCC Flg,Dry Bulb (C),Dry Bulb Flg,Dew Pnt (C),Dew Pnt Flg,Rel Hum (%),Rel Hum Flg,Baro Press (mbar),Baro Press Flg,Wind Speed (m/s),Wind Speed Flg,Wind Dir (deg),Wind Dir Flg,Hor Vis (m),Hor Vis Flg,Ceil Hgt (m),Ceil Hgt Flg,Liq Precip Depth (mm),Liq Precip Depth Flg,Liq Precip Quantity (hours),Liq Precip Quantity Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
1994-01-01,1:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,3,5,3,0,-4.4,5,-9.4,5,65,54,1027,5,2.1,5,200,5,19200,5,22000,5,0,5,1,99,0.7,1,0.102,1
1994-01-01,2:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,5,10,0,-3.3,5,-8.9,5,62,54,1028,5,2.6,5,220,5,19200,5,1189,5,0,5,1,99,0.8,1,0.102,1
1994-01-01,3:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,5,10,0,-2.2,5,-8.3,5,59,54,1028,5,2.1,5,200,5,19200,5,1128,5,0,5,1,99,0.8,1,0.102,1
1994-01-01,4:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,10,5,10,0,-1.7,5,-7.2,5,63,54,1027,5,2.1,5,200,5,19200,5,1128,5,0,5,1,99,0.8,1,0.102,1
1994-01-01,5:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,1,5,1,0,-3.3,5,-7.2,5,72,54,1027,5,2.6,5,210,5,16000,5,22000,5,0,5,1,99,0.8,1,0.102,1
1994-01-01,6:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,5,0,0,-3.3,5,-6.7,5,75,54,1027,5,0.0,5,0,54,16000,5,22000,5,0,5,1,99,0.8,1,0.102,1
1994-01-01,7:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,3,5,0,0,-3.9,5,-7.2,5,75,54,1027,5,2.1,5,210,5,12800,5,22000,5,0,5,1,99,0.8,1,0.102,1
1994-01-01,8:00,87.3,123.6,42,884,13,10,1,22,16,1,12,10,1,-9900,99,-9900,99,-9900,99,10,5,2,0,-3.3,5,-6.7,5,75,54,1027,5,3.1,5,210,5,12800,5,22000,5,0,5,1,99,0.8,1,0.112,1
1994-01-01,9:00,80.2,132.2,240,1415,94,10,1,70,16,1,82,10,1,-9900,99,-9900,99,-9900,99,10,5,4,0,-2.2,5,-6.1,5,72,54,1027,5,3.1,5,210,5,14400,5,22000,5,0,5,1,99,0.9,1,0.112,1
1994-01-01,10:00,72.7,144.0,421,1415,194,10,1,278,16,1,111,10,1,-9900,99,-9900,99,-9900,99,10,5,4,0,-0.6,5,-5.6,5,66,54,1027,5,3.6,5,210,5,16000,5,22000,5,0,5,1,99,0.9,1,0.112,1
1994-01-01,11:00,67.1,157.5,549,1415,329,10,1,441,16,1,157,10,1,-9900,99,-9900,99,-9900,99,10,5,3,0,2.8,5,-5.0,5,54,54,1026,5,5.7,5,220,5,17600,5,22000,5,0,5,1,99,0.9,1,0.112,1
1994-01-01,12:00,64.2,172.3,616,1415,222,10,1,210,16,1,130,10,1,-9900,99,-9900,99,-9900,99,10,5,5,0,3.3,5,-4.4,5,55,54,1024,5,4.6,5,190,5,19200,5,22000,5,0,5,1,99,0.9,1,0.112,1
1994-01-01,13:00,64.2,187.6,617,1415,324,10,1,403,16,1,148,10,1,-9900,99,-9900,99,-9900,99,10,5,4,0,5.6,5,-4.4,5,46,54,1022,5,5.2,5,200,5,19200,5,22000,5,0,5,1,99,0.9,1,0.112,1
1994-01-01,14:00,67.1,202.3,551,1415,290,10,1,408,16,1,131,10,1,-9900,99,-9900,99,-9900,99,10,5,4,0,6.1,5,-3.9,5,47,54,1020,5,5.2,5,200,5,19200,5,22000,5,0,5,1,99,0.9,1,0.112,1
1994-01-01,15:00,72.6,215.8,423,1415,89,10,1,0,16,1,89,10,1,-9900,99,-9900,99,-9900,99,10,5,10,0,5.6,5,-3.3,5,51,54,1020,5,6.7,5,200,5,19200,5,4267,5,0,5,1,99,1.0,1,0.112,1
1994-01-01,16:00,80.1,227.7,243,1415,44,10,1,0,16,1,44,10,1,-9900,99,-9900,99,-9900,99,10,5,10,0,6.1,5,-3.9,5,47,54,1020,5,5.2,5,200,5,19200,5,4267,5,0,5,1,99,1.0,1,0.112,1
1994-01-01,17:00,87.2,236.4,44,908,9,10,1,0,16,1,9,10,1,-9900,99,-9900,99,-9900,99,10,5,10,0,5.0,5,-5.0,5,46,54,1019,5,4.1,5,190,5,19200,5,6096,5,0,5,1,99,1.0,1,0.112,1
