YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),Glo Mod (Wh/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (Wh/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod (Wh/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,TotCC (10ths),TotCC Flg,OpqCC (10ths),OpqCC Flg,Dry Bulb (C),Dry Bulb Flg,Dew Pnt (C),Dew Pnt Flg,Rel Hum (%),Rel Hum Flg,Baro Press (mbar),Baro Press Flg,Wind Speed (m/s),Wind Speed Flg,Wind Dir (deg),Wind Dir Flg,Hor Vis (m),Hor Vis Flg,Ceil Hgt (m),Ceil Hgt Flg,Liq Precip Depth (mm),Liq Precip Depth Flg,Liq Precip Quantity (hours),Liq Precip Quantity Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
2008-01-01,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-0.6,1,-4.4,1,73,54,1020,1,0.0,1,0,54,14000,1,22000,1,0,5,1,99,0.8,3,0.089,1
2008-01-01,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,51,0,51,-1.1,5,-4.4,5,76,54,1020,51,0.0,5,0,54,8047,5,22000,5,0,5,1,99,0.8,51,0.089,1
2008-01-01,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,51,0,51,-1.1,5,-3.9,5,79,54,1019,51,1.5,5,60,5,9656,5,22000,5,0,5,1,99,0.8,51,0.089,1
2008-01-01,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,51,0,51,-1.1,5,-4.4,5,76,54,1018,51,2.1,5,60,5,9656,5,22000,5,0,5,1,99,0.8,3,0.089,1
2008-01-01,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,51,0,51,-1.1,5,-3.9,5,79,54,1018,51,2.6,5,70,5,9656,5,22000,5,0,5,1,99,0.8,51,0.089,1
2008-01-01,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,3.9,5,-1.7,5,66,54,1017,5,6.2,5,140,5,16093,5,22000,5,0,5,1,99,0.8,51,0.089,1
2008-01-01,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,8,56,3,1,4.4,1,-1.1,1,67,54,1016,1,6.7,1,150,1,16000,1,22000,1,0,5,1,99,0.8,3,0.089,1
2008-01-01,8:00,87.1,124.1,48,955,3,9,2,0,21,2,3,9,2,-9900,99,-9900,99,-9900,99,10,56,9,1,5.0,5,0.0,5,70,54,1014,5,7.7,5,140,5,16093,5,2438,5,0,5,1,99,1.0,51,0.089,1
2008-01-01,9:00,80.0,133.1,246,1415,35,9,2,0,21,2,35,9,2,-9900,99,-9900,99,-9900,99,10,56,10,1,5.6,5,0.6,5,70,54,1012,5,7.2,5,140,5,16093,5,2134,5,0,5,1,99,1.2,51,0.089,1
2008-01-01,10:00,72.6,145.1,423,1415,67,9,2,0,21,2,67,9,2,-9900,99,-9900,99,-9900,99,10,51,10,51,6.1,5,1.1,5,70,54,1010,51,8.8,5,150,5,16093,5,1463,5,0,5,1,99,1.4,3,0.089,1
2008-01-01,11:00,67.3,158.6,546,1415,63,9,2,0,21,2,63,9,2,-9900,99,-9900,99,-9900,99,10,56,10,1,7.2,5,2.8,5,74,54,1008,5,8.8,5,150,5,16093,5,1402,5,0,5,1,99,1.4,51,0.089,1
2008-01-01,12:00,64.6,173.4,608,1415,156,9,2,4,21,2,154,9,2,-9900,99,-9900,99,-9900,99,10,51,10,51,7.2,5,3.9,5,80,54,1007,51,9.3,5,170,5,9656,5,1341,5,0,5,1,99,1.3,51,0.089,1
2008-01-01,13:00,64.8,188.6,603,1415,71,9,2,0,21,2,71,9,2,-9900,99,-9900,99,-9900,99,10,56,10,1,7.2,1,4.4,1,82,54,1006,1,2.6,1,280,1,9000,1,762,5,2,1,6,99,1.3,3,0.089,1
2008-01-01,14:00,67.9,203.3,533,1415,119,9,2,0,21,2,119,9,2,-9900,99,-9900,99,-9900,99,10,56,10,1,8.0,5,5.0,5,81,54,1005,5,3.6,5,300,5,16093,5,884,5,0,5,1,99,1.2,51,0.089,1
2008-01-01,15:00,73.5,216.6,402,1415,83,9,2,0,21,2,83,9,2,-9900,99,-9900,99,-9900,99,10,56,9,1,8.9,5,5.6,5,80,54,1004,5,2.1,5,310,5,16093,5,3048,5,0,5,1,99,1.0,51,0.089,1
2008-01-01,16:00,81.0,228.4,220,1415,87,9,2,152,21,2,63,9,2,-9900,99,-9900,99,-9900,99,10,56,10,1,7.8,5,3.9,5,76,54,1004,5,3.6,5,290,5,16093,5,3048,5,0,5,1,99,0.8,3,0.089,1
2008-01-01,17:00,87.7,236.6,31,766,1,9,2,28,21,2,0,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,6.1,5,0.6,5,68,54,1004,5,3.1,5,300,5,16093,5,22000,5,0,5,1,99,0.8,51,0.089,1
2008-01-01,18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,4.4,5,-0.6,5,70,54,1004,5,3.1,5,300,5,16093,5,22000,5,0,5,1,99,0.7,51,0.089,1
2008-01-01,19:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,3.9,1,-2.2,1,63,54,1004,1,3.1,1,300,1,16000,1,22000,1,0,1,6,99,0.6,3,0.089,1
2008-01-01,20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,4.4,5,-3.9,5,53,54,1005,5,5.1,5,290,5,16093,5,22000,5,0,5,1,99,0.6,51,0.089,1
2008-01-01,21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,8,56,3,1,3.9,5,-4.4,5,52,54,1004,5,4.1,5,280,5,16093,5,22000,5,0,5,1,99,0.7,51,0.089,1
2008-01-01,22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,56,5,1,3.9,5,-4.4,5,52,54,1004,5,5.7,5,270,5,16093,5,22000,5,0,5,1,99,0.7,3,0.089,1
2008-01-01,23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,3.3,5,-4.4,5,55,54,1004,5,4.1,5,270,5,16093,5,22000,5,0,5,1,99,0.7,51,0.089,1
2008-01-01,24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,3.3,5,-5.0,5,52,54,1004,5,4.1,5,270,5,16093,5,22000,5,2,5,24,99,0.7,51,0.089,1
2008-01-02,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,2,56,2,1,2.8,1,-5.0,1,54,54,1003,1,4.6,1,270,1,16000,1,22000,1,0,5,1,99,0.7,3,0.089,1
2008-01-02,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,2.2,5,-5.0,5,56,54,1003,5,4.6,5,270,5,16093,5,22000,5,0,5,1,99,0.7,51,0.089,1
2008-01-02,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,2.2,5,-5.0,5,56,54,1003,5,3.6,5,270,5,16093,5,22000,5,0,5,1,99,0.7,51,0.089,1
2008-01-02,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,1.7,5,-5.0,5,58,54,1003,5,3.6,5,270,5,16093,5,22000,5,0,5,1,99,0.7,3,0.089,1
2008-01-02,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,1.7,5,-5.6,5,55,54,1004,5,5.7,5,290,5,16093,5,22000,5,0,5,1,99,0.7,51,0.089,1
2008-01-02,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,3,56,3,1,1.1,5,-6.7,5,52,54,1004,5,5.7,5,290,5,16093,5,22000,5,0,5,1,99,0.7,51,0.089,1
2008-01-02,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,56,10,1,1.1,1,-6.7,1,52,54,1004,1,4.6,1,300,1,16000,1,914,5,2,1,24,99,0.7,3,0.089,1
2008-01-02,8:00,87.1,124.0,48,955,5,9,2,0,21,2,5,9,2,-9900,99,-9900,99,-9900,99,10,56,10,1,1.1,5,-6.7,5,52,54,1006,5,6.7,5,340,5,16093,5,914,5,0,5,1,99,0.7,51,0.089,1
2008-01-02,9:00,80.0,132.9,246,1415,47,9,2,0,21,2,47,9,2,-9900,99,-9900,99,-9900,99,10,56,10,1,0.0,5,-7.8,5,52,54,1008,5,6.2,5,340,5,16093,5,1829,5,0,5,1,99,0.7,51,0.089,1
2008-01-02,10:00,72.6,144.9,423,1415,87,9,2,0,21,2,87,9,2,-9900,99,-9900,99,-9900,99,9,56,9,1,-0.6,5,-7.8,5,54,54,1009,5,8.8,5,350,5,16093,5,1829,5,0,5,1,99,0.7,3,0.089,1
2008-01-02,11:00,67.3,158.5,547,1415,198,9,2,75,21,2,169,9,2,-9900,99,-9900,99,-9900,99,10,56,10,1,-0.6,5,-9.4,5,47,54,1009,5,6.7,5,340,5,16093,5,1311,5,0,5,1,99,0.7,51,0.089,1
2008-01-02,12:00,64.5,173.3,609,1415,374,9,2,456,21,2,177,9,2,-9900,99,-9900,99,-9900,99,10,56,10,1,-1.1,5,-10.6,5,44,54,1009,5,8.2,5,350,5,16093,5,2743,5,0,5,1,99,0.6,51,0.089,1
2008-01-02,13:00,64.7,188.5,605,1415,404,9,2,667,21,2,118,9,2,-9900,99,-9900,99,-9900,99,7,56,7,1,-1.1,1,-11.1,1,42,54,1010,1,9.8,1,360,1,16000,1,3048,5,0,5,1,99,0.6,3,0.089,1
2008-01-02,14:00,67.7,203.2,536,1415,359,9,2,720,21,2,86,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-1.1,5,-12.2,5,38,54,1011,5,6.7,5,330,5,16093,5,22000,5,0,5,1,99,0.6,51,0.089,1
2008-01-02,15:00,73.3,216.6,405,1415,261,9,2,538,21,2,107,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-1.7,5,-12.2,5,40,54,1012,5,8.2,5,350,5,16093,5,22000,5,0,5,1,99,0.5,51,0.089,1
2008-01-02,16:00,80.9,228.4,223,1415,98,9,2,192,21,2,68,9,2,-9900,99,-9900,99,-9900,99,10,56,10,1,-2.2,5,-12.8,5,40,54,1014,5,6.7,5,360,5,16093,5,1829,5,0,5,1,99,0.5,3,0.089,1
2008-01-02,17:00,87.6,236.7,33,790,7,9,2,51,21,2,5,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-3.3,5,-13.3,5,42,54,1015,5,7.2,5,350,5,16093,5,22000,5,0,5,1,99,0.4,51,0.089,1
2008-01-02,18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-5.0,5,-14.4,5,43,54,1018,5,10.3,5,350,5,16093,5,22000,5,0,5,1,99,0.4,51,0.089,1
2008-01-02,19:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-6.1,1,-15.6,1,43,54,1019,5,8.7,1,350,1,16000,1,22000,1,0,5,1,99,0.3,3,0.089,1
2008-01-02,20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-6.7,5,-17.2,5,39,54,1021,5,9.8,5,360,5,16093,5,22000,5,0,5,1,99,0.3,51,0.089,1
2008-01-02,21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-7.8,5,-17.8,5,40,54,1022,5,4.1,5,350,5,16093,5,22000,5,0,5,1,99,0.3,51,0.089,1
2008-01-02,22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-8.9,5,-19.4,5,38,54,1022,5,10.3,5,330,5,16093,5,22000,5,0,5,1,99,0.3,3,0.089,1
2008-01-02,23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-9.4,5,-19.4,5,40,54,1024,5,7.7,5,330,5,16093,5,22000,5,0,5,1,99,0.3,51,0.089,1
