YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),Glo Mod (Wh/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (Wh/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod (Wh/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,TotCC (10ths),TotCC Flg,OpqCC (10ths),OpqCC Flg,Dry Bulb (C),Dry Bulb Flg,Dew Pnt (C),Dew Pnt Flg,Rel Hum (%),Rel Hum Flg,Baro Press (mbar),Baro Press Flg,Wind Speed (m/s),Wind Speed Flg,Wind Dir (deg),Wind Dir Flg,Hor Vis (m),Hor Vis Flg,Ceil Hgt (m),Ceil Hgt Flg,Liq Precip Depth (mm),Liq Precip Depth Flg,Liq Precip Quantity (hours),Liq Precip Quantity Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
1994-01-01,1:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,1,51,1,51,-3.8,51,-9.9,51,59,54,1028,51,3.2,51,300,51,-9900,99,22000,51,-9900,99,-9900,99,0.7,1,0.102,1
1994-01-01,2:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,1,51,1,51,-3.9,51,-9.7,51,60,54,1028,51,3.1,51,300,51,-9900,99,22000,51,-9900,99,-9900,99,0.7,1,0.102,1
1994-01-01,3:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,1,51,1,51,-4.0,51,-9.5,51,62,54,1028,51,3.0,51,300,51,-9900,99,22000,51,-9900,99,-9900,99,0.7,1,0.102,1
1994-01-01,4:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,2,51,2,51,-4.2,51,-9.3,51,64,54,1028,51,2.9,51,300,51,-9900,99,22000,51,-9900,99,-9900,99,0.7,1,0.102,1
1994-01-01,5:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,2,51,2,51,-4.3,51,-9.1,51,66,54,1028,51,2.7,51,300,51,-9900,99,22000,51,-9900,99,-9900,99,0.8,1,0.102,1
1994-01-01,6:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,2,5,2,0,-4.4,5,-8.9,5,68,54,1028,5,2.6,5,300,5,24000,5,22000,5,0,5,1,99,0.8,1,0.102,1
1994-01-01,7:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,6,5,1,0,-5.6,5,-8.9,5,75,54,1028,5,1.5,5,330,5,24000,5,22000,5,0,5,1,99,0.8,1,0.102,1
1994-01-01,8:00,87.1,124.0,48,955,17,10,1,106,16,1,11,10,1,-9900,99,-9900,99,-9900,99,6,5,0,0,-6.7,5,-8.3,5,87,54,1027,5,0.0,5,0,54,16000,5,22000,5,0,5,1,99,0.8,1,0.067,1
1994-01-01,9:00,80.0,133.0,246,1415,85,10,1,162,16,1,56,10,1,-9900,99,-9900,99,-9900,99,10,5,5,0,-2.2,5,-7.8,5,62,54,1027,5,0.0,5,0,54,12800,5,22000,5,0,5,1,99,0.8,1,0.067,1
1994-01-01,10:00,72.6,145.0,423,1415,242,10,1,352,16,1,136,10,1,-9900,99,-9900,99,-9900,99,10,5,5,0,1.1,5,-5.0,5,61,54,1027,5,0.0,5,0,54,19200,5,22000,5,0,5,1,99,0.8,1,0.067,1
