YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),Glo Mod (Wh/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (Wh/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod (Wh/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,TotCC (10ths),TotCC Flg,OpqCC (10ths),OpqCC Flg,Dry Bulb (C),Dry Bulb Flg,Dew Pnt (C),Dew Pnt Flg,Rel Hum (%),Rel Hum Flg,Baro Press (mbar),Baro Press Flg,Wind Speed (m/s),Wind Speed Flg,Wind Dir (deg),Wind Dir Flg,Hor Vis (m),Hor Vis Flg,Ceil Hgt (m),Ceil Hgt Flg,Liq Precip Depth (mm),Liq Precip Depth Flg,Liq Precip Quantity (hours),Liq Precip Quantity Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
1992-01-01,1:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,51,0,51,-4.1,51,-10.1,51,59,54,1013,61,0.9,51,340,51,-9900,99,22000,51,-9900,99,-9900,99,1.0,1,0.254,1
1992-01-01,2:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,51,0,51,-4.5,51,-9.9,51,63,54,1013,61,0.8,51,350,51,-9900,99,22000,51,-9900,99,-9900,99,1.0,1,0.254,1
1992-01-01,3:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,51,0,51,-4.9,51,-9.8,51,65,54,1013,61,0.6,51,350,51,-9900,99,22000,51,-9900,99,-9900,99,1.0,1,0.254,1
1992-01-01,4:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,51,0,51,-5.3,51,-9.7,51,68,54,1013,61,0.4,51,350,51,-9900,99,22000,51,-9900,99,-9900,99,1.0,1,0.254,1
1992-01-01,5:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,51,0,51,-5.7,51,-9.6,51,71,54,1013,61,0.2,51,360,51,-9900,99,22000,51,-9900,99,-9900,99,1.0,1,0.254,1
1992-01-01,6:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,5,0,0,-6.1,5,-9.4,5,75,54,1013,61,0.0,5,0,54,24000,5,22000,5,0,5,1,99,1.0,1,0.254,1
1992-01-01,7:00,99.0,-99.0,0,0,0,0,1,0,0,1,0,0,1,-9900,99,-9900,99,-9900,99,0,5,0,0,-6.7,5,-10.6,5,71,54,1013,61,0.0,5,0,54,24000,5,22000,5,0,5,1,99,1.0,1,0.254,1
1992-01-01,8:00,87.1,124.1,48,955,10,10,1,2,16,1,10,10,1,-9900,99,-9900,99,-9900,99,0,5,0,0,-5.0,5,-12.2,5,53,54,1013,61,0.0,5,0,54,24000,5,22000,5,0,5,1,99,1.0,1,0.345,1
1992-01-01,9:00,80.0,133.1,246,1415,88,10,1,112,16,1,68,10,1,-9900,99,-9900,99,-9900,99,0,5,0,0,-2.8,5,-11.1,5,49,54,1013,61,0.0,5,0,54,24000,5,22000,5,0,5,1,99,1.0,1,0.345,1
1992-01-01,10:00,72.6,145.1,422,1415,197,10,1,282,16,1,113,10,1,-9900,99,-9900,99,-9900,99,0,5,0,0,0.6,5,-13.3,5,30,54,1013,61,1.5,5,40,5,24000,5,22000,5,0,5,1,99,1.0,1,0.345,1
