YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),Glo Mod (Wh/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (Wh/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod (Wh/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,TotCC (10ths),TotCC Flg,OpqCC (10ths),OpqCC Flg,Dry Bulb (C),Dry Bulb Flg,Dew Pnt (C),Dew Pnt Flg,Rel Hum (%),Rel Hum Flg,Baro Press (mbar),Baro Press Flg,Wind Speed (m/s),Wind Speed Flg,Wind Dir (deg),Wind Dir Flg,Hor Vis (m),Hor Vis Flg,Ceil Hgt (m),Ceil Hgt Flg,Liq Precip Depth (mm),Liq Precip Depth Flg,Liq Precip Quantity (hours),Liq Precip Quantity Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
2009-01-01,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-11.7,1,-20.0,1,46,54,1013,1,4.1,1,330,1,16000,1,22000,1,0,1,6,99,0.4,3,0.089,1
2009-01-01,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-11.7,5,-20.0,5,46,54,1015,5,6.2,5,340,5,16093,5,22000,5,0,5,1,99,0.4,51,0.089,1
2009-01-01,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-12.2,5,-20.0,5,48,54,1016,5,4.1,5,330,5,16093,5,22000,5,0,5,1,99,0.4,51,0.089,1
2009-01-01,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-12.2,5,-20.0,5,48,54,1017,5,4.6,5,340,5,16093,5,22000,5,0,5,1,99,0.4,3,0.089,1
2009-01-01,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-12.2,5,-20.0,5,48,54,1018,5,7.2,5,350,5,16093,5,22000,5,0,5,1,99,0.4,51,0.089,1
2009-01-01,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-12.2,5,-19.4,5,51,54,1020,5,3.6,5,310,5,16093,5,22000,5,0,5,1,99,0.4,51,0.089,1
2009-01-01,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-12.2,1,-20.0,1,48,54,1020,1,4.6,1,340,1,16000,1,22000,1,1,1,24,99,0.3,3,0.089,1
2009-01-01,8:00,87.1,124.0,48,955,14,9,2,166,21,2,5,9,2,-9900,99,-9900,99,-9900,99,6,56,2,1,-12.2,5,-20.0,5,48,54,1022,5,5.7,5,330,5,16093,5,22000,5,0,5,1,99,0.3,51,0.089,1
2009-01-01,9:00,80.0,133.0,246,1415,145,9,2,507,21,2,56,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-11.1,5,-18.9,5,49,54,1022,5,4.6,5,320,5,16093,5,22000,5,0,5,1,99,0.3,51,0.089,1
2009-01-01,10:00,72.6,145.0,423,1415,288,9,2,712,21,2,75,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-8.9,5,-18.3,5,42,54,1023,5,6.2,5,320,5,16093,5,22000,5,0,5,1,99,0.3,3,0.089,1
2009-01-01,11:00,67.3,158.5,547,1415,390,9,2,790,21,2,84,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-7.2,5,-17.8,5,38,54,1023,5,7.7,5,310,5,16093,5,22000,5,0,5,1,99,0.3,51,0.089,1
2009-01-01,12:00,64.5,173.3,609,1415,442,9,2,819,21,2,89,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-6.1,5,-18.9,5,31,54,1022,5,7.2,5,310,5,16093,5,22000,5,0,5,1,99,0.3,51,0.089,1
2009-01-01,13:00,64.7,188.5,605,1415,427,9,2,780,21,2,93,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-5.6,1,-18.9,1,30,54,1021,1,9.3,1,320,1,16000,1,22000,1,0,5,1,99,0.3,3,0.089,1
2009-01-01,14:00,67.8,203.2,535,1415,349,9,2,677,21,2,93,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-4.4,5,-18.3,5,29,54,1021,5,7.2,5,330,5,16093,5,22000,5,0,5,1,99,0.3,51,0.089,1
2009-01-01,15:00,73.4,216.6,405,1415,243,9,2,568,21,2,80,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-3.9,5,-18.3,5,28,54,1022,5,9.8,5,320,5,16093,5,22000,5,0,5,1,99,0.3,51,0.089,1
2009-01-01,16:00,80.9,228.4,223,1415,122,9,2,430,21,2,54,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-3.9,5,-18.3,5,28,54,1023,5,5.1,5,320,5,16093,5,22000,5,0,5,1,99,0.3,3,0.089,1
2009-01-01,17:00,87.7,236.7,32,790,1,9,2,71,21,2,0,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-5.0,5,-17.8,5,32,54,1023,5,2.6,5,320,5,16093,5,22000,5,0,5,1,99,0.4,51,0.089,1
2009-01-01,18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-5.0,5,-17.8,5,32,54,1023,5,3.1,5,300,5,16093,5,22000,5,0,5,1,99,0.4,51,0.089,1
2009-01-01,19:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-5.6,1,-17.8,1,33,54,1023,1,0.0,1,0,54,16000,1,22000,1,0,5,1,99,0.4,3,0.089,1
2009-01-01,20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-6.7,5,-17.2,5,39,54,1023,5,0.0,5,0,54,16093,5,22000,5,0,5,1,99,0.5,51,0.089,1
