YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),Glo Mod (Wh/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (Wh/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod (Wh/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,TotCC (10ths),TotCC Flg,OpqCC (10ths),OpqCC Flg,Dry Bulb (C),Dry Bulb Flg,Dew Pnt (C),Dew Pnt Flg,Rel Hum (%),Rel Hum Flg,Baro Press (mbar),Baro Press Flg,Wind Speed (m/s),Wind Speed Flg,Wind Dir (deg),Wind Dir Flg,Hor Vis (m),Hor Vis Flg,Ceil Hgt (m),Ceil Hgt Flg,Liq Precip Depth (mm),Liq Precip Depth Flg,Liq Precip Quantity (hours),Liq Precip Quantity Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
2007-01-01,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,56,10,1,6.7,5,2.2,5,73,54,1021,5,4.6,5,160,5,16093,5,1219,5,0,5,1,99,2.8,3,0.087,1
2007-01-01,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,56,10,1,7.8,5,2.8,5,71,54,1020,5,5.1,5,170,5,16093,5,1158,5,0,5,1,99,2.9,51,0.087,1
2007-01-01,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,52,10,52,7.2,5,5.0,5,86,54,1019,51,6.7,5,140,5,16093,5,1097,5,0,5,1,99,3.1,51,0.087,1
2007-01-01,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,52,10,52,7.8,5,6.1,5,89,54,1018,51,5.7,5,150,5,14484,5,1219,5,1,5,1,99,3.2,3,0.087,1
2007-01-01,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,8,52,8,52,8.3,5,7.2,5,93,54,1018,51,6.7,5,150,5,9656,5,853,5,2,5,1,99,3.4,51,0.087,1
2007-01-01,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,8,52,8,52,8.9,5,7.8,5,93,54,1017,51,7.2,5,140,5,4828,5,183,5,0,5,1,99,3.5,51,0.087,1
2007-01-01,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,7,52,7,52,10.0,5,8.9,5,93,54,1016,51,8.8,5,150,5,9656,5,244,5,0,5,1,99,3.6,3,0.087,1
2007-01-01,8:00,87.0,123.9,49,955,3,9,2,0,21,2,3,9,2,-9900,99,-9900,99,-9900,99,7,52,7,52,10.6,5,10.6,5,100,54,1015,51,8.2,5,170,5,4023,5,183,5,3,5,1,99,3.6,51,0.087,1
2007-01-01,9:00,79.8,132.8,250,1415,28,9,2,0,21,2,28,9,2,-9900,99,-9900,99,-9900,99,7,52,7,52,11.1,5,11.1,5,100,54,1014,51,7.7,5,180,5,4828,5,183,5,9,5,1,99,3.7,51,0.087,1
2007-01-01,10:00,72.3,144.7,429,1415,47,9,2,0,21,2,47,9,2,-9900,99,-9900,99,-9900,99,7,52,7,52,12.2,5,11.1,5,93,54,1013,51,9.8,5,190,5,6437,5,488,5,3,5,1,99,3.7,3,0.087,1
2007-01-01,11:00,66.9,158.2,554,1415,65,9,2,0,21,2,65,9,2,-9900,99,-9900,99,-9900,99,6,52,6,52,12.0,5,11.0,5,94,54,1012,51,5.1,5,230,5,3219,5,274,5,1,1,1,99,3.7,51,0.087,1
2007-01-01,12:00,64.1,173.1,618,1415,72,9,2,0,21,2,72,9,2,-9900,99,-9900,99,-9900,99,6,52,6,52,12.2,5,11.7,5,97,54,1011,51,6.7,5,210,5,4828,5,152,5,3,5,1,99,3.7,51,0.087,1
2007-01-01,13:00,64.3,188.4,615,1415,72,9,2,0,21,2,72,9,2,-9900,99,-9900,99,-9900,99,6,52,6,52,12.8,5,12.2,5,96,54,1010,51,7.7,5,220,5,4828,5,91,5,0,5,1,99,3.7,3,0.087,1
2007-01-01,14:00,67.3,203.1,545,1415,63,9,2,0,21,2,63,9,2,-9900,99,-9900,99,-9900,99,6,52,6,52,12.2,5,12.2,5,100,54,1010,51,7.2,5,220,5,8047,5,91,5,0,5,1,99,3.5,51,0.087,1
2007-01-01,15:00,72.9,216.5,415,1415,46,9,2,0,21,2,46,9,2,-9900,99,-9900,99,-9900,99,5,52,5,52,12.8,5,12.2,5,96,54,1009,51,6.2,5,220,5,9656,5,91,5,0,5,1,99,3.4,51,0.087,1
2007-01-01,16:00,80.6,228.3,232,1415,23,9,2,0,21,2,23,9,2,-9900,99,-9900,99,-9900,99,5,52,5,52,12.2,5,11.7,5,97,54,1008,51,5.7,5,180,5,8047,5,91,5,2,5,1,99,3.3,3,0.087,1
2007-01-01,17:00,87.5,236.7,37,837,1,9,2,0,21,2,1,9,2,-9900,99,-9900,99,-9900,99,5,52,5,52,12.2,5,11.7,5,97,54,1007,51,4.1,5,220,5,9656,5,91,5,1,5,1,99,3.2,51,0.087,1
2007-01-01,18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,5,52,5,52,12.2,5,12.2,5,100,54,1006,51,5.1,5,220,5,4828,5,91,5,0,5,1,99,3.0,51,0.087,1
2007-01-01,19:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,5,52,5,52,11.7,5,11.7,5,100,54,1005,51,0.0,5,0,54,1609,5,30,5,0,5,1,99,2.9,3,0.087,1
2007-01-01,20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,9,52,9,52,12.0,5,12.0,5,100,54,1004,51,4.1,5,290,5,4828,5,91,5,0,5,1,99,2.7,51,0.087,1
2007-01-01,21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,9,56,9,1,11.7,5,10.6,5,93,54,1003,5,3.6,5,310,5,16093,5,183,5,0,5,1,99,2.6,51,0.087,1
2007-01-01,22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,56,10,1,11.1,5,8.9,5,86,54,1003,5,4.1,5,310,5,16093,5,1829,5,0,5,1,99,2.4,3,0.087,1
2007-01-01,23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,56,10,1,10.6,5,7.8,5,83,54,1003,5,4.1,5,290,5,16093,5,2286,5,0,5,1,99,2.1,51,0.087,1
2007-01-01,24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,56,10,1,10.6,5,6.7,5,77,54,1004,5,5.7,5,290,5,16093,5,2591,5,32,5,24,99,1.9,51,0.087,1
2007-01-02,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,56,10,1,10.0,5,5.6,5,74,54,1005,5,6.2,5,300,5,16093,5,2896,5,0,5,1,99,1.6,3,0.087,1
2007-01-02,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,3,56,3,1,8.9,5,3.9,5,71,54,1006,5,4.1,5,300,5,16093,5,22000,5,0,5,1,99,1.5,51,0.087,1
2007-01-02,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,5,56,5,1,8.3,5,3.3,5,71,54,1007,5,4.6,5,300,5,16093,5,22000,5,0,5,1,99,1.4,51,0.087,1
2007-01-02,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,56,10,1,7.8,5,2.2,5,68,54,1008,5,6.2,5,290,5,16093,5,1097,5,0,5,1,99,1.2,3,0.087,1
2007-01-02,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,7.2,5,0.6,5,63,54,1008,5,6.2,5,290,5,16093,5,22000,5,0,5,1,99,1.1,51,0.087,1
2007-01-02,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,6.7,5,0.0,5,62,54,1010,5,5.7,5,300,5,16093,5,22000,5,0,5,1,99,1.1,51,0.087,1
2007-01-02,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,6.7,5,-1.1,5,57,54,1011,5,8.2,5,320,5,16093,5,22000,5,0,5,1,99,1.0,3,0.087,1
2007-01-02,8:00,87.1,123.7,49,955,13,9,2,147,21,2,5,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,6.1,5,-2.2,5,54,54,1013,5,9.3,5,310,5,16093,5,22000,5,0,5,1,99,0.9,51,0.087,1
2007-01-02,9:00,79.8,132.6,251,1415,137,9,2,448,21,2,58,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,5.6,5,-3.9,5,49,54,1015,5,7.7,5,320,5,16093,5,22000,5,0,5,1,99,0.8,51,0.087,1
2007-01-02,10:00,72.3,144.6,429,1415,275,9,2,674,21,2,71,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,6.1,5,-5.0,5,43,54,1016,5,9.3,5,310,5,16093,5,22000,5,0,5,1,99,0.7,3,0.087,1
2007-01-02,11:00,66.9,158.1,555,1415,391,9,2,732,21,2,104,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,7.2,5,-5.0,5,40,54,1017,5,5.7,5,310,5,16093,5,22000,5,0,5,1,99,0.6,51,0.087,1
2007-01-02,12:00,64.0,172.9,619,1415,410,9,2,696,21,2,106,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,7.8,5,-6.1,5,35,54,1017,5,6.7,5,310,5,16093,5,22000,5,0,5,1,99,0.6,51,0.087,1
2007-01-02,13:00,64.2,188.3,617,1415,407,9,2,652,21,2,123,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,7.8,5,-6.1,5,35,54,1017,5,6.7,5,320,5,16093,5,22000,5,0,5,1,99,0.6,3,0.087,1
2007-01-02,14:00,67.2,203.0,548,1415,388,9,2,726,21,2,107,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,8.3,5,-6.7,5,32,54,1018,5,5.7,5,320,5,16093,5,22000,5,0,5,1,99,0.6,51,0.087,1
2007-01-02,15:00,72.8,216.4,418,1415,269,9,2,638,21,2,81,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,8.3,5,-6.1,5,33,54,1019,5,5.1,5,310,5,16093,5,22000,5,0,5,1,99,0.6,51,0.087,1
2007-01-02,16:00,80.4,228.2,235,1415,140,9,2,478,21,2,60,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,7.8,5,-5.6,5,36,54,1020,5,6.2,5,310,5,16093,5,22000,5,0,5,1,99,0.7,3,0.087,1
2007-01-02,17:00,87.4,236.7,39,837,12,9,2,137,21,2,5,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,6.7,5,-6.1,5,37,54,1021,5,5.1,5,320,5,16093,5,22000,5,0,5,1,99,0.7,51,0.087,1
2007-01-02,18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,5.6,5,-6.1,5,40,54,1022,5,3.6,5,310,5,16093,5,22000,5,0,5,1,99,0.7,51,0.087,1
2007-01-02,19:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,4.4,5,-5.0,5,48,54,1023,5,2.1,5,260,5,16093,5,22000,5,0,5,1,99,0.7,3,0.087,1
2007-01-02,20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,3.3,5,-5.0,5,52,54,1024,5,0.0,5,0,54,16093,5,22000,5,0,5,1,99,0.7,51,0.087,1
2007-01-02,21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,3.9,5,-4.4,5,52,54,1024,5,2.6,5,280,5,16093,5,22000,5,0,5,1,99,0.8,51,0.087,1
2007-01-02,22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,2.8,5,-3.9,5,59,54,1025,5,2.1,5,270,5,16093,5,22000,5,0,5,1,99,0.8,3,0.087,1
2007-01-02,23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,0.6,5,-3.9,5,69,54,1025,5,0.0,5,0,54,16093,5,22000,5,0,5,1,99,0.8,51,0.087,1
2007-01-02,24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-1.7,5,-5.0,5,76,54,1025,5,0.0,5,0,54,16093,5,22000,5,0,5,24,99,0.8,51,0.087,1
2007-01-03,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-1.7,5,-4.4,5,80,54,1025,5,1.5,5,110,5,16093,5,22000,5,0,5,1,99,0.8,3,0.087,1
2007-01-03,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-1.1,5,-4.4,5,76,54,1026,5,0.0,5,0,54,16093,5,22000,5,0,5,1,99,0.8,51,0.087,1
2007-01-03,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-1.1,5,-3.9,5,79,54,1026,5,0.0,5,0,54,16093,5,22000,5,0,5,1,99,0.8,51,0.087,1
2007-01-03,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-0.6,5,-3.9,5,76,54,1026,5,0.0,5,0,54,16093,5,22000,5,0,5,1,99,0.8,3,0.087,1
2007-01-03,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-0.6,5,-3.9,5,76,54,1026,5,0.0,5,0,54,16093,5,22000,5,0,5,1,99,0.7,51,0.087,1
2007-01-03,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,0.0,5,-3.3,5,76,54,1026,5,0.0,5,0,54,16093,5,22000,5,0,5,1,99,0.7,51,0.087,1
2007-01-03,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-0.6,5,-3.9,5,76,54,1026,5,0.0,5,0,54,16093,5,22000,5,0,5,1,99,0.6,3,0.087,1
2007-01-03,8:00,87.1,123.6,49,955,6,9,2,2,21,2,6,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-0.6,5,-3.3,5,80,54,1026,5,0.0,5,0,54,16093,5,22000,5,0,5,1,99,0.6,51,0.087,1
2007-01-03,9:00,79.8,132.5,251,1415,65,9,2,6,21,2,64,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,0.6,5,-1.7,5,83,54,1026,5,0.0,5,0,54,16093,5,22000,5,0,5,1,99,0.6,51,0.087,1
2007-01-03,10:00,72.3,144.4,430,1415,176,9,2,149,21,2,131,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,4.4,5,-1.1,5,67,54,1026,5,3.1,5,220,5,16093,5,22000,5,0,5,1,99,0.6,3,0.087,1
2007-01-03,11:00,66.8,158.0,557,1415,366,9,2,587,21,2,135,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,6.7,5,-0.6,5,59,54,1025,5,6.2,5,230,5,16093,5,22000,5,0,5,1,99,0.7,51,0.087,1
2007-01-03,12:00,64.0,172.8,621,1415,418,9,2,726,21,2,100,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,7.8,5,-2.8,5,46,54,1024,5,5.7,5,230,5,16093,5,22000,5,0,5,1,99,0.8,51,0.087,1
2007-01-03,13:00,64.0,188.1,619,1415,427,9,2,760,21,2,95,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,8.3,5,-1.7,5,48,54,1023,5,7.7,5,220,5,16093,5,22000,5,0,5,1,99,0.8,3,0.087,1
2007-01-03,14:00,67.1,202.9,551,1415,381,9,2,768,21,2,82,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,8.9,5,0.0,5,54,54,1022,5,6.2,5,220,5,16093,5,22000,5,0,5,1,99,0.9,51,0.087,1
2007-01-03,15:00,72.7,216.4,421,1415,272,9,2,676,21,2,71,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,8.9,5,1.7,5,61,54,1022,5,5.1,5,220,5,16093,5,22000,5,0,5,1,99,0.9,51,0.087,1
2007-01-03,16:00,80.3,228.2,239,1415,142,9,2,483,21,2,60,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,8.9,5,2.8,5,66,54,1021,5,5.1,5,210,5,16093,5,22000,5,0,5,1,99,0.9,3,0.087,1
2007-01-03,17:00,87.3,236.7,41,861,6,9,2,100,21,2,1,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,8.3,5,1.7,5,63,54,1021,5,4.6,5,220,5,16093,5,22000,5,0,5,1,99,0.9,51,0.087,1
2007-01-03,18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,8.3,5,3.3,5,71,54,1021,5,4.6,5,230,5,16093,5,22000,5,0,5,1,99,0.8,51,0.087,1
2007-01-03,19:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,8.3,5,2.8,5,68,54,1021,5,4.6,5,230,5,16093,5,22000,5,0,5,1,99,0.7,3,0.087,1
2007-01-03,20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,8.3,5,1.7,5,63,54,1021,5,4.1,5,240,5,16093,5,22000,5,0,5,1,99,0.7,51,0.087,1
2007-01-03,21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,7.8,5,1.1,5,63,54,1021,5,3.6,5,240,5,16093,5,22000,5,0,5,1,99,0.7,51,0.087,1
2007-01-03,22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,7.2,5,1.1,5,65,54,1021,5,4.1,5,250,5,16093,5,22000,5,0,5,1,99,0.7,3,0.087,1
