YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),Glo Mod (Wh/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (Wh/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod (Wh/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,TotCC (10ths),TotCC Flg,OpqCC (10ths),OpqCC Flg,Dry Bulb (C),Dry Bulb Flg,Dew Pnt (C),Dew Pnt Flg,Rel Hum (%),Rel Hum Flg,Baro Press (mbar),Baro Press Flg,Wind Speed (m/s),Wind Speed Flg,Wind Dir (deg),Wind Dir Flg,Hor Vis (m),Hor Vis Flg,Ceil Hgt (m),Ceil Hgt Flg,Liq Precip Depth (mm),Liq Precip Depth Flg,Liq Precip Quantity (hours),Liq Precip Quantity Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
2002-01-01,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,61,0,61,-4.0,1,-12.0,1,50,54,1014,54,3.1,1,300,1,16093,1,22000,1,-9900,99,-9900,99,0.4,3,0.087,1
2002-01-01,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,61,0,61,-5.0,1,-12.0,1,54,54,1014,54,4.1,1,290,1,16093,1,22000,1,-9900,99,-9900,99,0.4,3,0.087,1
2002-01-01,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,61,0,61,-5.0,1,-12.0,1,54,54,1014,54,4.1,1,290,1,16093,1,22000,1,-9900,99,-9900,99,0.4,3,0.087,1
2002-01-01,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,61,0,61,-6.0,1,-12.0,1,59,54,1014,54,2.1,1,310,1,16093,1,22000,1,-9900,99,-9900,99,0.4,3,0.087,1
2002-01-01,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,-6.0,1,-12.0,1,59,54,1014,54,2.6,1,290,1,16093,1,22000,1,-9900,99,-9900,99,0.4,3,0.087,1
2002-01-01,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,61,0,61,-6.0,1,-12.0,1,59,54,1014,54,2.1,1,310,1,16093,1,22000,1,-9900,99,-9900,99,0.4,3,0.087,1
2002-01-01,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,61,0,61,-7.0,1,-11.0,1,70,54,1014,54,2.1,1,300,1,16093,1,22000,1,-9900,99,-9900,99,0.4,3,0.087,1
2002-01-01,8:00,87.0,123.8,49,955,14,9,2,151,21,2,6,9,2,-9900,99,-9900,99,-9900,99,0,61,0,61,-6.0,1,-11.0,1,64,54,1015,54,3.1,1,300,1,16093,1,22000,1,-9900,99,-9900,99,0.4,3,0.087,1
2002-01-01,9:00,79.8,132.7,250,1415,144,9,2,460,21,2,63,9,2,-9900,99,-9900,99,-9900,99,0,61,0,61,-4.0,1,-11.0,1,54,54,1016,54,4.1,1,310,1,16093,1,22000,1,-9900,99,-9900,99,0.5,3,0.087,1
2002-01-01,10:00,72.3,144.7,429,1415,268,9,2,610,21,2,83,9,2,-9900,99,-9900,99,-9900,99,0,61,0,61,-3.0,1,-10.0,1,55,54,1015,54,3.6,1,310,1,16093,1,22000,1,-9900,99,-9900,99,0.5,3,0.087,1
2002-01-01,11:00,66.9,158.2,554,1415,391,9,2,732,21,2,105,9,2,-9900,99,-9900,99,-9900,99,0,61,0,61,-1.0,1,-10.0,1,46,54,1015,54,3.1,1,310,1,16093,1,22000,1,-9900,99,-9900,99,0.5,3,0.087,1
2002-01-01,12:00,64.1,173.0,618,1415,406,9,2,647,21,2,124,9,2,-9900,99,-9900,99,-9900,99,0,61,0,61,0.0,1,-10.0,1,43,54,1014,54,3.6,1,320,1,16093,1,22000,1,-9900,99,-9900,99,0.5,3,0.087,1
2002-01-01,13:00,64.2,188.3,615,1415,430,9,2,731,21,2,113,9,2,-9900,99,-9900,99,-9900,99,0,61,0,61,1.0,1,-10.0,1,40,54,1014,54,5.1,1,320,1,16093,1,22000,1,-9900,99,-9900,99,0.5,3,0.087,1
2002-01-01,14:00,67.3,203.1,546,1415,360,9,2,701,21,2,90,9,2,-9900,99,-9900,99,-9900,99,0,61,0,61,2.0,1,-9.0,1,40,54,1014,54,5.7,1,300,1,16093,1,22000,1,-9900,99,-9900,99,0.5,3,0.087,1
2002-01-01,15:00,72.9,216.5,415,1415,250,9,2,550,21,2,89,9,2,-9900,99,-9900,99,-9900,99,0,61,0,61,2.0,1,-9.0,1,40,54,1014,54,5.1,1,330,1,16093,1,22000,1,-9900,99,-9900,99,0.4,3,0.087,1
2002-01-01,16:00,80.5,228.3,233,1415,138,9,2,403,21,2,72,9,2,-9900,99,-9900,99,-9900,99,0,61,0,61,1.0,1,-9.0,1,43,54,1015,54,5.1,1,300,1,16093,1,22000,1,-9900,99,-9900,99,0.4,3,0.087,1
