YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),Glo Mod (Wh/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (Wh/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod (Wh/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,TotCC (10ths),TotCC Flg,OpqCC (10ths),OpqCC Flg,Dry Bulb (C),Dry Bulb Flg,Dew Pnt (C),Dew Pnt Flg,Rel Hum (%),Rel Hum Flg,Baro Press (mbar),Baro Press Flg,Wind Speed (m/s),Wind Speed Flg,Wind Dir (deg),Wind Dir Flg,Hor Vis (m),Hor Vis Flg,Ceil Hgt (m),Ceil Hgt Flg,Liq Precip Depth (mm),Liq Precip Depth Flg,Liq Precip Quantity (hours),Liq Precip Quantity Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
2005-01-01,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,6,61,4,61,6.0,1,4.0,1,87,54,1019,54,2.6,1,220,1,11265,1,22000,1,-9900,99,-9900,99,1.6,3,0.087,1
2005-01-01,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,61,0,61,7.0,1,4.0,1,81,54,1019,54,3.1,1,230,1,12874,1,22000,1,-9900,99,-9900,99,1.5,3,0.087,1
2005-01-01,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,61,0,61,7.0,1,4.0,1,81,54,1019,54,3.6,1,230,1,11265,1,22000,1,-9900,99,-9900,99,1.4,3,0.087,1
2005-01-01,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,61,0,61,7.0,1,4.0,1,81,54,1019,54,3.6,1,240,1,11265,1,22000,1,-9900,99,-9900,99,1.3,3,0.087,1
2005-01-01,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,61,0,61,6.0,1,4.0,1,87,54,1018,54,3.1,1,250,1,11265,1,22000,1,-9900,99,-9900,99,1.2,3,0.087,1
2005-01-01,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,4,61,4,61,7.0,1,4.0,1,81,54,1019,54,3.1,1,240,1,12874,1,22000,1,-9900,99,-9900,99,1.1,3,0.087,1
2005-01-01,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,9,61,8.0,1,5.0,1,81,54,1020,54,3.6,1,270,1,12874,1,22000,1,-9900,99,-9900,99,0.9,3,0.087,1
2005-01-01,8:00,87.1,123.8,49,955,11,9,2,74,21,2,7,9,2,-9900,99,-9900,99,-9900,99,5,61,5,61,7.0,1,5.0,1,87,54,1020,54,4.1,1,260,1,9656,1,22000,1,0,1,6,99,0.9,3,0.087,1
2005-01-01,9:00,79.8,132.7,250,1415,109,9,2,227,21,2,69,9,2,-9900,99,-9900,99,-9900,99,0,61,0,61,10.0,1,6.0,1,76,54,1021,54,5.1,1,270,1,12874,1,22000,1,-9900,99,-9900,99,0.9,3,0.087,1
2005-01-01,10:00,72.3,144.6,429,1415,249,9,2,486,21,2,102,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,12.0,1,6.0,1,67,54,1022,54,6.2,1,270,1,16093,1,22000,1,-9900,99,-9900,99,0.9,3,0.087,1
2005-01-01,11:00,66.9,158.2,555,1415,377,9,2,710,21,2,99,9,2,-9900,99,-9900,99,-9900,99,1,61,1,61,13.0,1,7.0,1,67,54,1022,54,5.1,1,260,1,14484,1,22000,1,-9900,99,-9900,99,0.9,3,0.087,1
2005-01-01,12:00,64.1,173.0,618,1415,420,9,2,700,21,2,114,9,2,-9900,99,-9900,99,-9900,99,4,61,4,61,15.0,1,6.0,1,55,54,1022,54,6.7,1,310,1,16093,1,22000,1,-9900,99,-9900,99,0.9,3,0.087,1
2005-01-01,13:00,64.2,188.3,616,1415,383,9,2,519,21,2,157,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,15.0,1,5.0,1,51,54,1022,54,5.7,1,320,1,16093,1,22000,1,-9900,99,-9900,99,0.9,3,0.087,1
2005-01-01,14:00,67.3,203.1,547,1415,383,9,2,723,21,2,104,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,14.0,1,3.0,1,47,54,1022,54,7.2,1,300,1,16093,1,22000,1,-9900,99,-9900,99,0.9,3,0.087,1
2005-01-01,15:00,72.9,216.4,416,1415,274,9,2,690,21,2,71,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,13.0,1,1.0,1,44,54,1023,54,6.2,1,300,1,16093,1,22000,1,-9900,99,-9900,99,1.0,3,0.087,1
2005-01-01,16:00,80.5,228.3,234,1415,137,9,2,509,21,2,53,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,12.0,1,-2.0,1,37,54,1025,54,5.1,1,330,1,16093,1,22000,1,-9900,99,-9900,99,1.1,3,0.087,1
2005-01-01,17:00,87.4,236.7,38,837,4,9,2,90,21,2,0,9,2,-9900,99,-9900,99,-9900,99,0,56,0,1,10.0,1,-3.0,1,39,54,1026,54,5.7,1,330,1,16093,1,22000,1,-9900,99,-9900,99,1.0,3,0.087,1
2005-01-01,18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,9.0,1,-3.0,1,41,54,1028,54,4.6,1,330,1,16093,1,22000,1,-9900,99,-9900,99,1.0,3,0.087,1
2005-01-01,19:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,56,0,1,7.0,1,-2.0,1,52,54,1029,54,5.1,1,10,1,16093,1,22000,1,-9900,99,-9900,99,0.9,3,0.087,1
2005-01-01,20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,6,61,5,61,5.0,1,-2.0,1,59,54,1030,54,7.7,1,10,1,16093,1,22000,1,0,1,6,99,0.9,3,0.087,1
2005-01-01,21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,6,61,6,61,4.0,1,-2.0,1,64,54,1031,54,4.6,1,10,1,16093,1,22000,1,-9900,99,-9900,99,0.9,3,0.087,1
2005-01-01,22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,2,61,2,61,3.0,1,-2.0,1,68,54,1031,54,4.6,1,30,1,16093,1,22000,1,-9900,99,-9900,99,1.0,3,0.087,1
2005-01-01,23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,3,61,3,61,3.0,1,-3.0,1,63,54,1031,54,7.2,1,20,1,16093,1,22000,1,-9900,99,-9900,99,0.9,3,0.087,1
2005-01-01,24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,3,61,3,61,3.0,1,-3.0,1,63,54,1031,54,7.2,1,30,1,16093,1,22000,1,-9900,99,-9900,99,0.9,3,0.087,1
2005-01-02,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,9,61,3.0,1,-3.0,1,63,54,1031,54,7.2,1,30,1,16093,1,22000,1,-9900,99,-9900,99,0.9,3,0.087,1
2005-01-02,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,4,61,4,61,3.0,1,-3.0,1,63,54,1032,54,4.1,1,20,1,16093,1,22000,1,0,1,6,99,0.9,3,0.087,1
2005-01-02,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,4,61,4,61,2.0,1,-3.0,1,67,54,1033,54,2.6,1,20,1,16093,1,22000,1,-9900,99,-9900,99,0.9,3,0.087,1
2005-01-02,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,61,0,61,1.0,1,-3.0,1,72,54,1033,54,2.1,1,20,1,16093,1,22000,1,-9900,99,-9900,99,0.9,3,0.087,1
