 Hanford
   36.31 -119.63   73 -8 version 1
 2017 351 12 17  0  0  0.000  82.93    69.7 0   245.4 0    45.1 0     2.6 0    42.8 0     0.713     1.511     0.358     0.060
 2017 351 12 17  0  1  0.017  83.09    67.3 0   238.4 0    44.2 0     2.5 0    42.8 0     0.594     1.627     0.358     0.049
 2017 351 12 17  0  2  0.033  83.25    65.2 0   232.0 0    43.4 0     2.4 0    42.8 0     0.831     3.602     0.358     0.007
 2017 351 12 17  0  3  0.050  83.41    62.7 0   222.4 0    42.7 0     2.3 0    42.8 0     0.831     3.370     0.239     0.017
 2017 351 12 17  0  4  0.067  83.57    60.1 0   211.7 0    41.8 0     2.2 0    42.8 0     0.594     1.278     0.239     0.063
 2017 351 12 17  0  5  0.083  83.73    57.8 0   203.5 0    40.9 0     2.2 0    42.8 0     0.713     3.137     0.239     0.047
 2017 351 12 17  0  6  0.100  83.89    55.7 0   196.2 0    40.1 0     2.1 0    42.8 0     0.594     3.137     0.239     0.000
 2017 351 12 17  0  7  0.117  84.06    53.1 0   180.4 0    39.2 0     2.0 0    42.8 0     0.831     4.880     0.239     0.052
 2017 351 12 17  0  8  0.133  84.22    50.1 0   165.2 0    38.2 0     1.9 0    42.8 0     0.831     3.021     0.358     0.053
 2017 351 12 17  0  9  0.150  84.38    47.7 0   159.7 0    37.3 0     1.8 0    42.8 0     0.713     2.092     0.358     0.000
 2017 351 12 17  0 10  0.167  84.54    45.5 0   151.5 0    36.4 0     1.7 0    42.8 0     0.594     2.208     0.358     0.053
 2017 351 12 17  0 11  0.183  84.71    43.9 0   144.0 0    35.5 0     1.7 0    42.8 0     0.594     1.975     0.239     0.026
 2017 351 12 17  0 12  0.200  84.87    41.8 0   134.6 0    34.5 0     1.6 0    42.8 0     0.713     3.254     0.239     0.007
 2017 351 12 17  0 13  0.217  85.03    39.5 0   123.9 0    33.4 0     1.6 0    42.8 0     0.713     3.021     0.358     0.053
 2017 351 12 17  0 14  0.233  85.19    37.5 0   115.2 0    32.6 0     1.5 0    42.8 0     0.594     1.975     0.358     0.000
 2017 351 12 17  0 15  0.250  85.36    35.6 0   107.7 0    31.5 0     1.4 0    42.8 0     0.713     2.789     0.358     0.060
 2017 351 12 17  0 16  0.267  85.52    33.6 0    97.8 0    30.4 0     1.4 0    42.8 0     0.594     2.440     0.239     0.000
 2017 351 12 17  0 17  0.283  85.68    31.8 0    89.8 0    29.4 0     1.3 0    42.8 0     0.475     1.975     0.358     0.059
 2017 351 12 17  0 18  0.300  85.85    30.2 0    83.4 0    28.5 0     1.2 0    42.8 0     0.475     2.324     0.358     0.000
 2017 351 12 17  0 19  0.317  86.01    28.3 0    73.8 0    27.4 0     1.2 0    42.8 0     0.475     2.440     0.358     0.057
 2017 351 12 17  0 20  0.333  86.17    26.5 0    64.9 0    26.4 0     1.1 0    42.8 0     0.594     2.556     0.358     0.000
