YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),Glo Mod (Wh/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (Wh/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod (Wh/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,TotCC (10ths),TotCC Flg,OpqCC (10ths),OpqCC Flg,Dry Bulb (C),Dry Bulb Flg,Dew Pnt (C),Dew Pnt Flg,Rel Hum (%),Rel Hum Flg,Baro Press (mbar),Baro Press Flg,Wind Speed (m/s),Wind Speed Flg,Wind Dir (deg),Wind Dir Flg,Hor Vis (m),Hor Vis Flg,Ceil Hgt (m),Ceil Hgt Flg,Liq Precip Depth (mm),Liq Precip Depth Flg,Liq Precip Quantity (hours),Liq Precip Quantity Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
2003-01-01,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,8,61,7,61,7.0,1,2.0,1,70,54,998,61,2.6,1,300,1,14484,1,22000,1,-9900,99,-9900,99,2.6,3,0.085,1
2003-01-01,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,8,61,7.0,1,2.0,1,70,54,998,61,2.1,1,280,1,12874,1,6000,1,-9900,99,-9900,99,2.6,3,0.085,1
2003-01-01,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,9,61,7.0,1,2.0,1,70,54,998,61,2.1,1,280,1,12874,1,3300,1,-9900,99,-9900,99,2.5,3,0.085,1
2003-01-01,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,51,9,51,6.5,51,2.0,51,73,54,998,61,2.6,51,310,51,-9900,99,3000,51,-9900,99,-9900,99,2.5,3,0.085,1
2003-01-01,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,9,61,6.0,1,2.0,1,75,54,998,61,3.1,1,330,1,12874,1,2700,1,-9900,99,-9900,99,2.5,3,0.085,1
2003-01-01,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,10,61,6.0,1,3.0,1,81,54,998,61,1.5,1,350,51,14484,1,2700,1,-9900,99,-9900,99,2.5,3,0.085,1
2003-01-01,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,10,61,4.0,1,3.0,1,93,54,998,61,0.0,1,0,54,14484,1,2400,1,0,1,24,99,2.5,3,0.085,1
2003-01-01,8:00,87.3,123.8,43,908,6,9,2,28,21,2,5,9,2,-9900,99,-9900,99,-9900,99,10,61,10,61,5.0,1,3.0,1,87,54,998,61,0.0,1,0,54,11265,1,1800,1,-9900,99,-9900,99,2.6,3,0.085,1
2003-01-01,9:00,80.2,132.6,241,1415,69,9,2,89,21,2,54,9,2,-9900,99,-9900,99,-9900,99,10,61,10,61,6.0,1,4.0,1,87,54,998,61,4.1,1,30,1,9656,1,1800,1,0,1,1,99,2.6,3,0.085,1
2003-01-01,10:00,72.8,144.5,419,1415,67,9,2,0,21,2,67,9,2,-9900,99,-9900,99,-9900,99,10,61,10,61,4.0,1,4.0,1,100,54,998,61,3.6,1,50,1,4828,1,1020,1,1,1,1,99,2.7,3,0.085,1
2003-01-01,11:00,67.3,158.0,545,1415,96,9,2,0,21,2,96,9,2,-9900,99,-9900,99,-9900,99,10,61,10,61,4.0,1,3.0,1,93,54,998,61,4.1,1,50,1,6437,1,900,1,1,1,1,99,2.7,3,0.085,1
2003-01-01,12:00,64.5,172.8,609,1415,72,9,2,0,21,2,72,9,2,-9900,99,-9900,99,-9900,99,10,61,10,61,3.0,1,2.0,1,93,54,998,61,3.6,1,40,1,8046,1,1110,1,1,1,1,99,2.7,3,0.085,1
2003-01-01,13:00,64.6,188.0,608,1415,88,9,2,0,21,2,88,9,2,-9900,99,-9900,99,-9900,99,10,61,10,61,3.0,1,2.0,1,93,54,998,61,3.6,1,90,1,4828,1,990,1,1,1,1,99,2.7,3,0.085,1
2003-01-01,14:00,67.6,202.8,540,1415,63,9,2,0,21,2,63,9,2,-9900,99,-9900,99,-9900,99,10,1,10,56,3.0,1,2.0,1,93,54,998,61,3.1,1,80,1,3218,1,750,1,3,1,1,99,2.8,3,0.085,1
2003-01-01,15:00,73.1,216.2,411,1415,71,9,2,0,21,2,71,9,2,-9900,99,-9900,99,-9900,99,10,1,10,56,2.0,1,2.0,1,100,54,998,61,4.6,1,90,1,4023,1,390,1,2,1,1,99,2.9,3,0.085,1
2003-01-01,16:00,80.6,228.0,230,1415,23,9,2,0,21,2,23,9,2,-9900,99,-9900,99,-9900,99,10,1,10,56,2.0,1,1.0,1,93,54,998,61,4.1,1,90,1,4023,1,240,1,3,1,1,99,2.9,3,0.085,1
2003-01-01,17:00,87.5,236.5,37,837,1,9,2,0,21,2,1,9,2,-9900,99,-9900,99,-9900,99,10,1,10,56,2.0,1,1.0,1,93,54,998,61,4.6,1,100,1,2414,1,240,1,4,1,1,99,3.0,3,0.085,1
2003-01-01,18:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,10,61,2.0,1,1.0,1,93,54,998,61,6.2,1,80,1,3218,1,150,1,2,1,1,99,3.0,3,0.085,1
2003-01-01,19:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,1,10,56,2.0,1,1.0,1,93,54,998,61,4.6,1,50,1,4828,1,180,1,2,1,1,99,3.0,3,0.085,1
2003-01-01,20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,10,61,2.0,1,2.0,1,100,54,998,61,6.2,1,60,1,4828,1,270,1,5,1,1,99,3.0,3,0.085,1
2003-01-01,21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,51,10,51,2.0,51,1.5,51,96,54,998,61,6.0,51,60,51,-9900,99,300,51,-9900,99,-9900,99,2.9,3,0.085,1
2003-01-01,22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,10,61,2.0,1,1.0,1,93,54,998,61,5.7,1,60,1,4828,1,330,1,4,1,1,99,2.9,3,0.085,1
2003-01-01,23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,10,61,10,61,1.0,1,1.0,1,100,54,998,61,5.1,1,50,1,4828,1,390,1,1,1,1,99,2.8,3,0.085,1
