,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,GHI_yesterday,GHI_Avg_Week,GHI_Avg_Month
2010-02-23 21:30:00,2010,2,23,21,30,0,0,0,3.5891551971435547,1.8288818359375227,130.0410887360116,0.0,0.0,0.0
2010-02-23 22:00:00,2010,2,23,22,0,0,0,0,3.74987268447876,1.3850646972656475,135.93331450704846,0.0,0.0,0.0
2010-02-23 22:30:00,2010,2,23,22,30,0,0,0,3.9123148918151855,0.8785034179687727,141.5344156725846,0.0,0.0,0.0
2010-02-23 23:00:00,2010,2,23,23,0,0,0,0,4.074757099151611,0.3719116210937728,146.6768457376395,0.0,0.0,0.0
2010-02-23 23:30:00,2010,2,23,23,30,0,0,0,4.211392402648927,-0.09982910156247726,151.0969998617494,0.0,0.0,0.0
2010-02-24 00:00:00,2010,2,24,0,0,0,0,0,4.348027229309082,-0.5715698242187273,154.40356982564356,0.0,0.0,0.0
2010-02-24 00:30:00,2010,2,24,0,30,0,0,0,4.477529525756836,-1.0143798828124773,156.11954269116202,0.0,0.0,0.0
2010-02-24 01:00:00,2010,2,24,1,0,0,0,0,4.607031345367432,-1.4571899414062273,155.89812217945817,0.0,0.0,0.0
2010-02-24 01:30:00,2010,2,24,1,30,0,0,0,4.660730838775635,-1.8294433593749773,153.7886082946414,0.0,0.0,0.0
2010-02-24 02:00:00,2010,2,24,2,0,0,0,0,4.714430332183838,-2.2017272949218523,150.19330552808114,0.0,0.0,0.0
2010-02-24 02:30:00,2010,2,24,2,30,0,0,0,4.653042793273926,-2.4758361816406023,145.58175962815181,0.0,0.0,0.0
2010-02-24 03:00:00,2010,2,24,3,0,0,0,0,4.591655254364014,-2.7499755859374773,140.31613557309691,0.0,0.0,0.0
2010-02-24 03:30:00,2010,2,24,3,30,0,0,0,4.5002098083496085,-2.9620727539062277,134.6352004792548,0.0,0.0,0.0
2010-02-24 04:00:00,2010,2,24,4,0,0,0,0,4.408763885498047,-3.1741699218749773,128.6903456057463,0.0,0.0,0.0
2010-02-24 04:30:00,2010,2,24,4,30,0,0,0,4.325772285461427,-3.3567260742187277,122.5792761190488,0.0,0.0,0.0
2010-02-24 05:00:00,2010,2,24,5,0,0,0,0,4.242780685424806,-3.5392517089843523,116.36808907059692,0.0,0.0,0.0
2010-02-24 05:30:00,2010,2,24,5,30,0,0,0,4.172077178955078,-3.6951965332031023,110.10456775898407,0.0,0.0,0.0
2010-02-24 06:00:00,2010,2,24,6,0,0,0,0,4.101373195648193,-3.8511108398437273,103.82621526139376,0.0,0.0,0.0
2010-02-24 06:30:00,2010,2,24,6,30,0,0,0,3.952785015106201,-3.4158996582031023,97.56536943560877,0.0,0.0,0.0
2010-02-24 07:00:00,2010,2,24,7,0,0,0,0,3.80419659614563,-2.9807189941406023,91.35278627925913,0.0,0.0,0.0
2010-02-24 07:30:00,2010,2,24,7,30,53,28,298,3.731533050537109,-1.8515380859374773,85.21890545035431,9.0,12.857142857142858,7.6
2010-02-24 08:00:00,2010,2,24,8,0,154,57,517,3.658869743347168,-0.7223571777343523,79.2038284774365,29.0,48.857142857142854,53.06666666666667
2010-02-24 08:30:00,2010,2,24,8,30,265,73,669,3.5150415897369385,0.3936401367187728,73.34758988547398,20.0,98.57142857142857,91.56666666666666
2010-02-24 09:00:00,2010,2,24,9,0,375,85,764,3.371213436126709,1.5096069335937727,67.70396730774787,73.0,155.42857142857142,128.6
2010-02-24 09:30:00,2010,2,24,9,30,478,94,828,3.069572925567627,2.6778808593750227,62.34101297947015,180.0,191.71428571428572,155.2
2010-02-24 10:00:00,2010,2,24,10,0,572,101,872,2.767932415008545,3.8461547851562727,57.34618416515321,295.0,265.85714285714283,199.26666666666668
2010-02-24 10:30:00,2010,2,24,10,30,653,106,904,2.5407590866088867,4.961389160156274,52.831283847938636,258.0,294.7142857142857,242.0
2010-02-24 11:00:00,2010,2,24,11,0,719,110,926,2.3135857582092285,6.076623535156273,48.93536200900144,192.0,275.2857142857143,255.9
2010-02-24 11:30:00,2010,2,24,11,30,769,113,941,2.1033520698547363,6.939508056640648,45.82138000557339,260.0,332.42857142857144,307.03333333333336
2010-02-24 12:00:00,2010,2,24,12,0,803,115,950,1.893118143081665,7.802423095703148,43.660529787445995,249.0,329.2857142857143,301.53333333333336
