,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,GHI_yesterday,GHI_Avg_Week,GHI_Avg_Month
2010-02-04 00:00:00,2010,2,4,0,0,0,0,0,4.3869032859802255,3.833184814453148,160.52342500287472,0.0,0.0,0.0
2010-02-04 01:00:00,2010,2,4,1,0,0,0,0,4.177449703216554,3.5704589843750227,162.56781142576727,0.0,0.0,0.0
2010-02-04 02:00:00,2010,2,4,2,0,0,0,0,3.9129440784454346,3.3213745117187727,155.61455473447538,0.0,0.0,0.0
2010-02-04 03:00:00,2010,2,4,3,0,0,0,0,3.5750865936279297,3.184503173828148,144.6726662553099,0.0,0.0,0.0
2010-02-04 04:00:00,2010,2,4,4,0,0,0,0,3.220811128616333,3.1403442382812727,132.51212560488773,0.0,0.0,0.0
2010-02-04 05:00:00,2010,2,4,5,0,0,0,0,2.8955845832824707,3.1439147949218977,119.99842825342975,0.0,0.0,0.0
2010-02-04 06:00:00,2010,2,4,6,0,0,0,0,2.6366188526153564,3.1718994140625227,107.48866998497223,0.0,0.0,0.0
2010-02-04 07:00:00,2010,2,4,7,0,0,0,0,2.4659557342529297,3.326104736328148,95.21827467548007,0.0,0.0,0.0
2010-02-04 08:00:00,2010,2,4,8,0,5,5,0,2.232462882995605,4.108514404296899,83.4266657472696,34.0,38.142857142857146,38.66666666666666
2010-02-04 09:00:00,2010,2,4,9,0,7,7,0,2.108407974243164,5.076593017578149,72.4395987124533,111.0,42.142857142857146,141.6
2010-02-04 10:00:00,2010,2,4,10,0,30,30,0,1.9705111980438232,5.758020019531273,62.73868798702899,181.0,77.85714285714286,252.2333333333333
2010-02-04 11:00:00,2010,2,4,11,0,72,72,0,1.7142419815063477,6.522576904296898,55.05205993184434,177.0,134.57142857142858,360.8
2010-02-04 12:00:00,2010,2,4,12,0,65,65,0,1.3883737325668335,6.985681152343773,50.33944242557779,216.0,177.0,386.06666666666666
2010-02-04 13:00:00,2010,2,4,13,0,126,126,0,1.1590896844863892,7.324975585937523,49.47257738948113,50.0,192.7142857142857,392.9
2010-02-04 14:00:00,2010,2,4,14,0,135,135,0,1.1767239570617676,7.336572265625023,52.64398049944589,112.0,169.14285714285714,352.63333333333327
2010-02-04 15:00:00,2010,2,4,15,0,98,98,0,1.1872645616531372,7.216027832031273,59.2005723605251,74.0,122.0,293.43333333333334
2010-02-04 16:00:00,2010,2,4,16,0,18,18,0,1.078460693359375,6.939050292968773,68.15638147639297,20.0,78.28571428571429,177.4
2010-02-04 17:00:00,2010,2,4,17,0,56,56,0,0.9995104670524596,6.060113525390648,78.67175139279006,64.0,59.14285714285714,75.6
2010-02-04 18:00:00,2010,2,4,18,0,0,0,0,1.028914213180542,5.808251953125023,90.16417309768305,0.0,0.0,0.0
2010-02-04 19:00:00,2010,2,4,19,0,0,0,0,1.1028516292572021,5.558618164062524,102.2657293921075,0.0,0.0,0.0
2010-02-04 20:00:00,2010,2,4,20,0,0,0,0,1.288529634475708,5.284173583984399,114.69472292154028,0.0,0.0,0.0
2010-02-04 21:00:00,2010,2,4,21,0,0,0,0,1.4141968488693235,5.077874755859399,127.22618310996428,0.0,0.0,0.0
2010-02-04 22:00:00,2010,2,4,22,0,0,0,0,1.5476241111755369,4.817864990234399,139.57181283618294,0.0,0.0,0.0
2010-02-04 23:00:00,2010,2,4,23,0,0,0,0,1.687246322631836,4.295495605468774,151.15077138052592,0.0,0.0,0.0
2010-02-05 00:00:00,2010,2,5,0,0,0,0,0,1.9298690557479856,3.7723022460937727,160.24637929506392,0.0,0.0,0.0
2010-02-05 01:00:00,2010,2,5,1,0,0,0,0,2.3045966625213623,3.3913818359375227,162.2779778696312,0.0,0.0,0.0
2010-02-05 02:00:00,2010,2,5,2,0,0,0,0,2.5792036056518555,3.0568786621093977,155.40482780627025,0.0,0.0,0.0
2010-02-05 03:00:00,2010,2,5,3,0,0,0,0,2.5720834732055664,2.8854919433593977,144.51510130188132,0.0,0.0,0.0
2010-02-05 04:00:00,2010,2,5,4,0,0,0,0,2.5211939811706543,2.8313842773437727,132.3762408680172,0.0,0.0,0.0
2010-02-05 05:00:00,2010,2,5,5,0,0,0,0,2.4155092239379883,2.8370300292968977,119.86770918343537,0.0,0.0,0.0
2010-02-05 06:00:00,2010,2,5,6,0,0,0,0,2.187507390975952,2.868829345703148,107.35302777334527,0.0,0.0,0.0
2010-02-05 07:00:00,2010,2,5,7,0,0,0,0,2.086962938308716,2.9523864746093977,95.07009605178371,0.0,0.0,0.0
2010-02-05 08:00:00,2010,2,5,8,0,80,39,349,2.0745320320129395,3.8332763671875214,83.25904138724759,5.0,38.57142857142857,37.36666666666667
2010-02-05 09:00:00,2010,2,5,9,0,132,119,43,2.241781711578369,5.147821044921899,72.24552036985384,7.0,42.57142857142857,134.5
2010-02-05 10:00:00,2010,2,5,10,0,221,196,55,2.8295717239379883,7.715417480468773,62.51169153618379,30.0,80.28571428571429,242.63333333333333
2010-02-05 11:00:00,2010,2,5,11,0,284,252,55,3.1192383766174316,10.5224548339844,54.7889711624055,72.0,142.71428571428572,350.36666666666673
2010-02-05 12:00:00,2010,2,5,12,0,430,310,186,3.450433254241944,12.049768066406276,50.04632843829419,65.0,183.85714285714286,368.76666666666665
2010-02-05 13:00:00,2010,2,5,13,0,532,281,383,3.6640989780426025,13.049523925781276,49.16860630403733,126.0,206.85714285714286,380.33333333333326
2010-02-05 14:00:00,2010,2,5,14,0,654,96,914,3.883955955505371,13.395562744140651,52.35281016534026,135.0,181.14285714285717,339.53333333333336
2010-02-05 15:00:00,2010,2,5,15,0,537,88,869,4.088767528533936,13.183740234375026,58.93643496452538,98.0,134.28571428571428,283.03333333333336
2010-02-05 16:00:00,2010,2,5,16,0,369,75,783,4.044404506683351,12.294549560546901,67.92179179655935,18.0,79.42857142857143,169.73333333333332
2010-02-05 17:00:00,2010,2,5,17,0,172,49,617,4.077804565429688,10.140893554687525,78.46300148932201,56.0,65.57142857142857,74.86666666666666
2010-02-05 18:00:00,2010,2,5,18,0,0,0,0,4.432557106018066,8.917260742187525,89.9758196925894,0.0,0.0,0.0
2010-02-05 19:00:00,2010,2,5,19,0,0,0,0,4.769537925720215,8.318292236328148,102.0911002257875,0.0,0.0,0.0
2010-02-05 20:00:00,2010,2,5,20,0,0,0,0,5.013336658477783,7.502038574218773,114.52744230873705,0.0,0.0,0.0
2010-02-05 21:00:00,2010,2,5,21,0,0,0,0,5.166007995605469,6.453790283203148,127.05799245269407,0.0,0.0,0.0
2010-02-05 22:00:00,2010,2,5,22,0,0,0,0,5.137025833129883,5.379541015625024,139.39032976586077,0.0,0.0,0.0
2010-02-05 23:00:00,2010,2,5,23,0,0,0,0,4.947437286376953,4.409448242187524,150.93448581987425,0.0,0.0,0.0
2010-02-06 00:00:00,2010,2,6,0,0,0,0,0,4.711947441101074,3.5336853027343977,159.96600136384114,0.0,0.0,0.0
2010-02-06 01:00:00,2010,2,6,1,0,0,0,0,4.516143321990967,2.726739501953148,161.982644212661,0.0,0.0,0.0
2010-02-06 02:00:00,2010,2,6,2,0,0,0,0,4.3642234802246085,1.9972167968750227,155.18779878243666,0.0,0.0,0.0
2010-02-06 03:00:00,2010,2,6,3,0,0,0,0,4.216047286987306,1.3461547851562727,144.35067831533013,0.0,0.0,0.0
2010-02-06 04:00:00,2010,2,6,4,0,0,0,0,4.073798179626465,0.7763610839843977,132.23413960914064,0.0,0.0,0.0
2010-02-06 05:00:00,2010,2,6,5,0,0,0,0,3.941494464874268,0.3003479003906477,119.7312418022852,0.0,0.0,0.0
2010-02-06 06:00:00,2010,2,6,6,0,0,0,0,3.805151224136353,-0.10684814453122726,107.21194974286085,0.0,0.0,0.0
2010-02-06 07:00:00,2010,2,6,7,0,0,0,0,3.615555286407471,0.2285095214843977,94.91667836216286,0.0,0.0,0.0
2010-02-06 08:00:00,2010,2,6,8,0,33,33,0,3.2281785011291504,2.6418090820312727,83.08628313268109,80.0,49.42857142857143,38.6
2010-02-06 09:00:00,2010,2,6,9,0,140,122,59,3.3182222843170166,5.134790039062524,72.046334734225,132.0,60.57142857142857,137.53333333333333
2010-02-06 10:00:00,2010,2,6,10,0,242,204,79,2.97095799446106,6.853234863281273,62.27955192530526,221.0,102.85714285714286,248.53333333333333
2010-02-06 11:00:00,2010,2,6,11,0,115,115,0,2.652423143386841,8.120812988281273,54.520712663801746,284.0,180.7142857142857,354.06666666666666
2010-02-06 12:00:00,2010,2,6,12,0,143,143,0,2.457486629486084,9.24517211914065,49.748247973901776,430.0,228.14285714285717,380.3
2010-02-06 13:00:00,2010,2,6,13,0,185,183,3,2.2995476722717285,9.763513183593775,48.860410118527355,532.0,271.57142857142856,396.56666666666666
2010-02-06 14:00:00,2010,2,6,14,0,169,169,0,2.1727006435394287,9.6944519042969,52.05864083722333,654.0,268.42857142857144,359.3
2010-02-06 15:00:00,2010,2,6,15,0,135,135,0,2.1338036060333248,8.935266113281275,58.67053813719917,537.0,205.0,297.56666666666666
2010-02-06 16:00:00,2010,2,6,16,0,108,108,0,2.1072986125946045,7.419671630859398,67.6863713396785,369.0,125.57142857142857,179.63333333333333
2010-02-06 17:00:00,2010,2,6,17,0,46,46,0,2.0248687267303467,5.169396972656274,78.25400171353313,172.0,69.28571428571429,77.96666666666667
2010-02-06 18:00:00,2010,2,6,18,0,0,0,0,2.0598790645599365,3.893487548828148,89.78749612563429,0.0,0.0,0.0
2010-02-06 19:00:00,2010,2,6,19,0,0,0,0,2.0498178005218506,3.1288696289062727,101.91659422332695,0.0,0.0,0.0
2010-02-06 20:00:00,2010,2,6,20,0,0,0,0,1.9204646348953247,2.4836669921875227,114.36015163472756,0.0,0.0,0.0
2010-02-06 21:00:00,2010,2,6,21,0,0,0,0,1.673135757446289,2.2891784667968977,126.88942669143991,0.0,0.0,0.0
2010-02-06 22:00:00,2010,2,6,22,0,0,0,0,1.4458402395248413,2.4193969726562727,139.20779853661043,0.0,0.0,0.0
2010-02-06 23:00:00,2010,2,6,23,0,0,0,0,1.3102015256881714,2.4765563964843977,150.71608827089076,0.0,0.0,0.0
2010-02-07 00:00:00,2010,2,7,0,0,0,0,0,1.237764835357666,2.3829895019531477,159.6823348926682,0.0,0.0,0.0
2010-02-07 01:00:00,2010,2,7,1,0,0,0,0,1.1767865419387815,2.2951293945312727,161.68196867356698,0.0,0.0,0.0
2010-02-07 02:00:00,2010,2,7,2,0,0,0,0,1.1135833263397217,2.2058349609375227,154.96358753608638,0.0,0.0,0.0
2010-02-07 03:00:00,2010,2,7,3,0,0,0,0,1.2745463848114014,1.8293395996093973,144.1794565842392,0.0,0.0,0.0
2010-02-07 04:00:00,2010,2,7,4,0,0,0,0,1.6239377260208132,1.2271057128906475,132.08586678457894,0.0,0.0,0.0
2010-02-07 05:00:00,2010,2,7,5,0,0,0,0,1.9475972652435305,0.6776367187500227,119.58907392800877,0.0,0.0,0.0
2010-02-07 06:00:00,2010,2,7,6,0,0,0,0,2.044457197189331,0.4585815429687728,107.0654925436132,0.0,0.0,0.0
2010-02-07 07:00:00,2010,2,7,7,0,0,0,0,1.9974108934402464,1.0808654785156475,94.75808943264757,0.0,0.0,0.0
2010-02-07 08:00:00,2010,2,7,8,0,86,41,364,1.7461936473846436,3.2022644042968977,82.90847073617012,33.0,44.28571428571429,38.86666666666667
2010-02-07 09:00:00,2010,2,7,9,0,27,27,0,1.4678934812545776,5.299005126953149,71.84213304327183,140.0,76.28571428571429,136.66666666666666
2010-02-07 10:00:00,2010,2,7,10,0,44,44,0,1.2909103631973269,7.005242919921898,62.04236937391721,242.0,130.28571428571428,246.3
2010-02-07 11:00:00,2010,2,7,11,0,142,142,0,1.231250286102295,8.313684082031273,54.247389218841285,115.0,182.42857142857144,340.3666666666667
2010-02-07 12:00:00,2010,2,7,12,0,179,177,2,1.3390315771102903,8.900598144531275,49.445308145867926,143.0,232.14285714285717,365.13333333333327
2010-02-07 13:00:00,2010,2,7,13,0,155,155,0,1.6131682395935059,8.777734375000023,48.54810353457234,185.0,272.7142857142857,382.6
2010-02-07 14:00:00,2010,2,7,14,0,124,124,0,1.9784791469573968,8.622003173828148,51.76159628456135,169.0,275.14285714285717,346.76666666666665
2010-02-07 15:00:00,2010,2,7,15,0,81,81,0,2.31905460357666,8.121240234375023,58.40300279470245,135.0,212.42857142857144,287.8333333333333
2010-02-07 16:00:00,2010,2,7,16,0,154,147,18,2.6318299770355225,7.063287353515648,67.45022559258794,108.0,135.28571428571428,174.46666666666667
2010-02-07 17:00:00,2010,2,7,17,0,4,4,0,2.8077056407928467,6.110681152343773,78.04483654343687,46.0,73.85714285714286,76.63333333333334
2010-02-07 18:00:00,2010,2,7,18,0,0,0,0,3.0081374645233154,5.481347656250024,89.59926636360477,0.0,0.0,0.0
2010-02-07 19:00:00,2010,2,7,19,0,0,0,0,2.7984089851379395,5.129266357421899,101.74225327475338,0.0,0.0,0.0
2010-02-07 20:00:00,2010,2,7,20,0,0,0,0,2.36133885383606,4.819757080078149,114.19287340587923,0.0,0.0,0.0
2010-02-07 21:00:00,2010,2,7,21,0,0,0,0,2.127492904663086,4.649957275390649,126.72049064956563,0.0,0.0,0.0
2010-02-07 22:00:00,2010,2,7,22,0,0,0,0,1.985159993171692,4.565301513671899,139.0242103931159,0.0,0.0,0.0
2010-02-07 23:00:00,2010,2,7,23,0,0,0,0,1.8352428674697883,4.558770751953149,150.49557238516084,0.0,0.0,0.0
2010-02-08 00:00:00,2010,2,8,0,0,0,0,0,1.6910963058471682,4.535729980468774,159.39542420671145,0.0,0.0,0.0
2010-02-08 01:00:00,2010,2,8,1,0,0,0,0,1.5780138969421393,4.505670166015649,161.37610783690036,0.0,0.0,0.0
2010-02-08 02:00:00,2010,2,8,2,0,0,0,0,1.4024865627288818,4.483056640625024,154.73232036269604,0.0,0.0,0.0
2010-02-08 03:00:00,2010,2,8,3,0,0,0,0,1.494997501373291,4.431329345703149,144.00150235564368,0.0,0.0,0.0
2010-02-08 04:00:00,2010,2,8,4,0,0,0,0,1.892783164978028,4.328149414062524,131.93147307324176,0.0,0.0,0.0
2010-02-08 05:00:00,2010,2,8,5,0,0,0,0,2.2118475437164307,4.232995605468774,119.44125815951834,0.0,0.0,0.0
2010-02-08 06:00:00,2010,2,8,6,0,0,0,0,2.272039890289306,4.122003173828149,106.91371694007252,0.0,0.0,0.0
2010-02-08 07:00:00,2010,2,8,7,0,0,0,0,2.0891132354736333,3.9990173339843977,94.59440069278459,0.0,0.0,0.0
2010-02-08 08:00:00,2010,2,8,8,0,2,2,0,1.6683214902877808,4.351678466796899,82.72568712963847,86.0,46.14285714285714,40.16666666666666
2010-02-08 09:00:00,2010,2,8,9,0,5,5,0,1.0467610359191897,4.968591308593774,71.6330093119509,27.0,77.71428571428571,132.3
2010-02-08 10:00:00,2010,2,8,10,0,10,10,0,0.900694727897644,5.925408935546898,61.80024645292009,44.0,130.0,233.9333333333333
2010-02-08 11:00:00,2010,2,8,11,0,12,12,0,1.5626106262207031,6.756219482421898,53.969107424186895,142.0,190.14285714285717,326.73333333333335
2010-02-08 12:00:00,2010,2,8,12,0,30,30,0,2.361119508743286,6.995324707031273,49.13761726694701,179.0,243.42857142857144,350.2333333333333
2010-02-08 13:00:00,2010,2,8,13,0,40,40,0,3.077210187911988,6.785485839843773,48.23180203125783,155.0,275.42857142857144,366.7
2010-02-08 14:00:00,2010,2,8,14,0,182,180,2,3.739148855209351,6.517266845703148,51.46180060892039,124.0,280.85714285714283,331.9
2010-02-08 15:00:00,2010,2,8,15,0,174,173,2,4.219344139099121,6.239312744140648,58.13394935648904,81.0,217.14285714285717,275.6333333333333
2010-02-08 16:00:00,2010,2,8,16,0,96,96,0,4.464770317077637,5.597406005859399,67.21345867391487,154.0,152.14285714285714,170.36666666666667
2010-02-08 17:00:00,2010,2,8,17,0,31,31,0,4.4637627601623535,4.672479248046899,77.83558848844751,4.0,66.85714285714286,73.66666666666667
2010-02-08 18:00:00,2010,2,8,18,0,0,0,0,4.744299411773682,3.8850341796875214,89.4111920708099,0.0,0.0,0.0
2010-02-08 19:00:00,2010,2,8,19,0,0,0,0,5.017660617828369,3.081597900390648,101.56811694743364,0.0,0.0,0.0
2010-02-08 20:00:00,2010,2,8,20,0,0,0,0,5.112477779388428,2.3545166015625227,114.025627954111,0.0,0.0,0.0
2010-02-08 21:00:00,2010,2,8,21,0,0,0,0,5.33453369140625,1.9998107910156482,126.55118735861944,0.0,0.0,0.0
2010-02-08 22:00:00,2010,2,8,22,0,0,0,0,5.738070964813232,1.6994567871093975,138.83955555433062,0.0,0.0,0.0
2010-02-08 23:00:00,2010,2,8,23,0,0,0,0,6.182379722595215,1.0618225097656475,150.2729321582573,0.0,0.0,0.0
2010-02-09 00:00:00,2010,2,9,0,0,0,0,0,6.408846378326416,-0.10339965820310226,159.1053143765372,0.0,0.0,0.0
2010-02-09 01:00:00,2010,2,9,1,0,0,0,0,6.191920757293701,-1.4848388671874773,161.0652165774252,0.0,0.0,0.0
2010-02-09 02:00:00,2010,2,9,2,0,0,0,0,5.9419498443603525,-2.7106994628906023,154.4941294991929,0.0,0.0,0.0
2010-02-09 03:00:00,2010,2,9,3,0,0,0,0,5.682064056396484,-3.7249816894531023,143.81688863735025,0.0,0.0,0.0
2010-02-09 04:00:00,2010,2,9,4,0,0,0,0,5.432548522949219,-4.550329589843726,131.77101477601158,0.0,0.0,0.0
2010-02-09 05:00:00,2010,2,9,5,0,0,0,0,5.13823938369751,-5.181921386718726,119.28785179859754,0.0,0.0,0.0
2010-02-09 06:00:00,2010,2,9,6,0,0,0,0,4.840635299682617,-5.562689208984351,106.75668773649932,0.0,0.0,0.0
2010-02-09 07:00:00,2010,2,9,7,0,0,0,0,4.529755592346191,-5.167059326171851,94.4256871003508,0.0,0.0,0.0
2010-02-09 08:00:00,2010,2,9,8,0,98,44,415,4.361799240112306,-3.0022644042968523,82.538018349112,2.0,36.42857142857143,38.63333333333333
2010-02-09 09:00:00,2010,2,9,9,0,307,72,737,4.502538681030273,-0.6552185058593523,71.4190602604282,5.0,68.14285714285714,124.66666666666669
2010-02-09 10:00:00,2010,2,9,10,0,499,88,863,4.515782356262207,1.4528137207031475,61.55328801869713,10.0,115.57142857142857,220.6
2010-02-09 11:00:00,2010,2,9,11,0,645,97,924,4.464009761810303,3.2143493652343977,53.68597562927454,12.0,172.5714285714286,309.03333333333336
2010-02-09 12:00:00,2010,2,9,12,0,728,102,951,4.458889484405519,4.530725097656274,48.825284787102966,30.0,227.85714285714286,330.7
2010-02-09 13:00:00,2010,2,9,13,0,743,102,955,4.329068183898927,5.286004638671899,47.911621804119385,40.0,241.0,347.3
2010-02-09 14:00:00,2010,2,9,14,0,687,99,937,4.254342079162599,5.363305664062524,51.1593781774875,182.0,288.85714285714283,319.23333333333335
2010-02-09 15:00:00,2010,2,9,15,0,567,92,894,4.044063091278076,4.906793212890649,57.86349766723023,174.0,232.28571428571428,266.7
2010-02-09 16:00:00,2010,2,9,16,0,395,78,809,3.554450035095215,3.8171020507812727,66.97617326235445,96.0,160.57142857142858,164.4
2010-02-09 17:00:00,2010,2,9,17,0,122,80,194,3.0893921852111816,1.7497802734375227,77.62633804154052,31.0,68.85714285714286,71.56666666666666
2010-02-09 18:00:00,2010,2,9,18,0,0,0,0,2.8806052207946777,0.4865051269531477,89.22333258745424,0.0,0.0,0.0
2010-02-09 19:00:00,2010,2,9,19,0,0,0,0,2.6926183700561523,0.023126220703147737,101.39422250152964,0.0,0.0,0.0
2010-02-09 20:00:00,2010,2,9,20,0,0,0,0,2.516192674636841,-0.3763183593749773,113.85843348498241,0.0,0.0,0.0
2010-02-09 21:00:00,2010,2,9,21,0,0,0,0,2.4980409145355225,-0.8421997070312273,126.38151814095578,0.0,0.0,0.0
2010-02-09 22:00:00,2010,2,9,22,0,0,0,0,2.585057020187378,-1.2760070800781025,138.65382333353213,0.0,0.0,0.0
2010-02-09 23:00:00,2010,2,9,23,0,0,0,0,2.5846540927886963,-1.6455444335937273,150.04816206881426,0.0,0.0,0.0
2010-02-10 00:00:00,2010,2,10,0,0,0,0,0,2.3328206539154053,-1.7134155273437273,158.812051312474,0.0,0.0,0.0
2010-02-10 01:00:00,2010,2,10,1,0,0,0,0,2.068670749664306,-1.5994934082031025,160.74944800847732,0.0,0.0,0.0
2010-02-10 02:00:00,2010,2,10,2,0,0,0,0,2.031634569168091,-1.5772460937499773,154.24915264725456,0.0,0.0,0.0
2010-02-10 03:00:00,2010,2,10,3,0,0,0,0,2.0427844524383545,-1.5607666015624773,143.62569498536425,0.0,0.0,0.0
