YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),Glo Mod (Wh/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (Wh/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod (Wh/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,TotCC (10ths),TotCC Flg,OpqCC (10ths),OpqCC Flg,Dry Bulb (C),Dry Bulb Flg,Dew Pnt (C),Dew Pnt Flg,Rel Hum (%),Rel Hum Flg,Baro Press (mbar),Baro Press Flg,Wind Speed (m/s),Wind Speed Flg,Wind Dir (deg),Wind Dir Flg,Hor Vis (m),Hor Vis Flg,Ceil Hgt (m),Ceil Hgt Flg,Liq Precip Depth (mm),Liq Precip Depth Flg,Liq Precip Quantity (hours),Liq Precip Quantity Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
2008-01-01,1:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1,0,56,1.1,1,-3.3,1,70,54,1020,1,1.5,1,190,1,16000,1,22000,1,0,5,1,99,0.8,3,0.088,1
2008-01-01,2:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1,0,56,-1.1,5,-4.4,5,76,54,1020,5,3.6,5,80,5,16093,5,22000,5,0,5,1,99,0.8,51,0.088,1
2008-01-01,3:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1,0,56,-1.7,5,-3.9,5,83,54,1020,5,2.6,5,70,5,14484,5,22000,5,0,5,1,99,0.8,51,0.088,1
2008-01-01,4:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,0,1,0,56,-1.1,1,-3.9,1,79,54,1018,1,3.6,1,60,1,14000,1,22000,1,0,5,1,99,0.8,3,0.088,1
2008-01-01,5:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,9,1,8,56,-1.1,5,-3.3,5,83,54,1018,5,3.6,5,80,5,12875,5,1067,5,0,5,1,99,0.9,51,0.088,1
2008-01-01,6:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,9,1,7,56,3.9,5,0.6,5,79,54,1016,5,5.1,5,100,5,16093,5,975,5,0,5,1,99,0.9,51,0.088,1
2008-01-01,7:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,8,1,5,56,5.6,1,2.2,1,79,54,1014,1,7.7,1,120,1,16000,1,3353,5,0,5,1,99,1.0,3,0.088,1
2008-01-01,8:00,87.2,123.7,46,931,2,9,2,0,21,2,2,9,2,-9900,99,-9900,99,-9900,99,10,1,10,56,6.7,5,2.8,5,76,54,1012,5,9.3,5,130,5,14484,5,2286,5,0,5,1,99,1.1,51,0.088,1
2008-01-01,9:00,80.0,132.5,246,1415,23,9,2,0,21,2,23,9,2,-9900,99,-9900,99,-9900,99,10,51,10,51,6.7,5,3.3,5,79,54,1011,51,10.8,5,120,5,12875,5,1494,5,0,5,1,99,1.3,51,0.088,1
2008-01-01,10:00,72.5,144.4,426,1415,47,9,2,0,21,2,47,9,2,-9900,99,-9900,99,-9900,99,10,1,10,56,7.2,1,3.9,1,80,54,1009,1,8.2,1,140,1,11000,1,1311,5,0,1,3,99,1.5,3,0.088,1
